id,ta,ts,tf
2583,319211,135,321569
2595,320858,43,321684
2576,318614,175,321703
2601,321104,33,321772
2600,321046,46,321922
2599,320949,67,322189
2582,319168,181,322366
2589,319935,145,322519
2594,320524,111,322574
2596,320912,94,322716
2585,319493,181,322765
2584,319390,197,322950
2616,322472,24,322970
2606,321468,77,322983
2617,322543,28,323111
2608,321831,67,323142
2591,320141,175,323325
2604,321362,111,323464
2603,321233,120,323476
2610,322008,74,323486
2620,323019,25,323531
2597,320924,146,323681
2614,322253,77,323762
2613,322175,86,323828
2611,322053,103,323975
2619,322848,65,324012
2628,324210,8,324328
2618,322600,109,324489
2622,323279,84,324605
2625,323567,65,324606
2629,324271,35,324833
2631,324401,25,324838
2623,323378,93,324863
2633,324873,2,324921
2612,322148,167,324976
2609,322007,183,325067
2635,325129,3,325174
2637,325247,1,325295
2615,322369,186,325333
2641,325583,9,325770
2636,325244,44,325854
2607,321764,259,325869
2605,321402,280,325881
2626,323784,157,326002
2632,324559,111,326069
2640,325550,33,326098
2643,325698,25,326119
2634,325068,87,326238
2644,325760,35,326257
2639,325333,73,326370
2648,326311,7,326405
2638,325319,104,326669
2647,326223,47,326788
2646,326140,56,326808
2653,326749,10,326898
2602,321110,377,326939
2642,325609,107,326986
2652,326713,21,326987
2627,324028,227,327006
2651,326635,30,327008
2650,326508,75,327207
2655,327280,3,327306
2660,327425,4,327466
2645,325846,170,327540
2657,327354,22,327586
2661,327442,15,327621
2654,327209,58,327719
2658,327390,40,327803
2630,324302,309,327824
2656,327335,52,327848
2662,327530,57,328069
2621,323144,424,328125
2649,326350,242,328471
2663,327545,131,328614
2624,323496,471,328617
2667,328167,65,328658
2666,328151,101,328847
2668,328680,31,328862
2665,327901,166,329016
2671,328918,22,329050
2673,329103,35,329333
2672,329049,46,329343
2674,329200,73,329788
2686,330145,1,330205
2676,329475,74,330435
2678,329515,79,330594
2669,328701,217,330599
2684,329909,45,330628
2683,329766,61,330689
2682,329729,73,330818
2690,330691,24,331030
2680,329562,122,331284
2687,330189,74,331306
2688,330484,57,331339
2692,331074,22,331409
2696,331389,16,331613
2694,331213,30,331663
2695,331364,48,332035
2679,329533,184,332087
2681,329623,184,332199
2689,330650,135,332514
2697,331670,63,332521
2702,332526,1,332574
2693,331141,107,332605
2703,332570,4,332621
2659,327391,539,332708
2698,331748,86,332882
2677,329477,259,332933
2664,327669,536,332945
2675,329406,292,333141
2701,332474,71,333296
2706,332929,37,333361
2685,330122,254,333467
2711,333528,20,333775
2699,331778,168,333783
2712,333567,18,333813
2691,330722,253,333906
2710,333518,66,334304
2718,334159,11,334323
2716,334003,33,334484
2670,328834,507,334503
2704,332674,161,334580
2715,333965,47,334611
2720,334314,17,334612
2719,334285,26,334682
2717,334139,41,334743
2713,333613,93,334804
2721,334321,37,334837
2708,333062,157,334902
2700,332394,219,334933
2723,334448,42,334951
2707,332988,184,335051
2725,334804,45,335188
2726,334964,32,335196
2722,334367,88,335228
2714,333907,179,335471
2705,332745,300,335539
2728,335390,40,335611
2729,335498,27,335638
2709,333409,273,335695
2727,335372,175,336130
2724,334746,293,336287
2735,336273,17,336396
2733,335930,73,336405
2734,336017,85,336542
2730,335699,229,336759
2736,336322,125,336904
2737,336766,45,336969
2738,336799,70,337079
2732,335914,263,337198
2740,337086,32,337258
2742,337090,33,337279
2739,337024,90,337393
2741,337089,94,337467
2745,337517,1,337528
2743,337389,41,337533
2731,335869,417,337670
2746,337547,71,337729
2744,337412,257,337874
2747,338116,23,338139
2748,338416,13,338429
2749,338682,65,338799
2752,338889,1,338896
2751,338810,75,338979
2754,339000,45,339176
2756,339191,14,339250
2753,338918,124,339330
2755,339026,160,339482
2750,338696,324,339490
2757,339625,1,339626
2758,339672,49,339721
2759,339764,47,339811
2761,339873,40,339963
2762,339920,17,339972
2760,339823,94,339974
2763,339996,69,340065
2765,340362,29,340437
2766,340386,23,340448
2764,340348,78,340490
2768,340507,34,340576
2769,340586,19,340623
2770,340629,34,340697
2774,341217,9,341270
2772,340946,111,341321
2773,341175,47,341360
2771,340888,217,341541
2775,341385,80,341597
2767,340466,569,341598
2776,341797,25,341822
2778,341847,38,341923
2777,341829,67,341934
2779,342033,36,342069
2782,342148,17,342209
2783,342174,30,342275
2781,342120,91,342346
2780,342092,149,342379
2784,342614,92,342706
2785,342788,122,343042
2790,343044,9,343099
2786,342860,82,343169
2789,342997,46,343195
2788,342889,108,343263
2791,343259,25,343312
2787,342887,217,343397
2792,343761,25,343786
2793,343826,24,343850
2794,343960,134,344150
2795,344040,86,344180
2796,344342,39,344381
2797,344442,74,344516
2798,344529,7,344536
2799,344757,73,344830
2800,344864,59,344979
2801,344871,78,345033
2802,344961,142,345187
2803,345099,65,345228
2804,345191,99,345307
2805,345326,2,345328
2806,345327,85,345417
2807,345409,57,345470
2808,345554,33,345599
2809,345575,34,345621
2810,345747,45,345816
2811,345768,26,345818
2812,345860,125,345993
2813,345980,112,346097
2814,346450,87,346597
2816,346632,30,346691
2815,346477,125,346692
2817,346785,11,346796
2818,347039,37,347076
2819,347133,27,347160
2820,347236,131,347483
2823,347549,41,347676
2821,347282,192,347736
2822,347385,138,347738
2824,348072,82,348154
2826,348234,38,348310
2825,348176,102,348316
2827,348399,4,348403
2828,348512,3,348515
2829,348648,9,348657
2831,348809,5,348819
2830,348734,105,348864
2832,348827,36,348880
2833,349030,17,349047
2835,349127,5,349138
2837,349254,15,349297
2838,349372,6,349391
2834,349125,174,349401
2836,349228,259,349584
2840,349677,12,349701
2839,349585,134,349767
2841,349689,48,349779
2842,349835,64,349983
2843,349855,66,350029
2844,349859,92,350073
2845,350041,175,350316
2847,350367,48,350460
2848,350536,57,350689
2846,350148,314,350691
2849,350570,105,350756
2850,350757,137,350894
2851,351197,25,351222
2854,351257,103,351566
2855,351569,16,351614
2853,351255,154,351680
2852,351247,248,351768
2858,352059,15,352106
2857,351995,58,352136
2860,352362,8,352384
2856,351919,314,352534
2862,352589,29,352679
2864,352775,45,352960
2859,352089,357,353021
2868,353219,47,353504
2861,352457,300,353516
2863,352709,204,353520
2869,353661,38,353854
2867,353207,155,353921
2870,353675,62,353955
2865,353018,265,354044
2866,353176,267,354151
2872,354155,27,354206
2873,354218,10,354236
2871,353998,281,354401
2874,354804,37,354841
2875,355133,6,355139
2877,355608,54,355715
2876,355601,104,355779
2878,355741,23,355790
2879,355764,59,355901
2881,355827,82,356167
2882,355914,66,356237
2883,355953,56,356245
2880,355804,120,356265
2885,356021,70,356327
2886,356290,128,356559
2884,355970,301,356664
2887,356668,1,356669
2888,356696,19,356715
2889,356890,7,356897
2890,356926,1,356927
2891,357190,9,357203
2892,357198,134,357357
2893,357315,38,357395
2894,357344,22,357401
2895,357381,94,357487
2896,357612,67,357711
2897,357648,68,357747
2898,357755,65,357820
2899,357926,122,358048
2900,358100,73,358173
2901,358217,9,358226
2902,358337,251,358588
2904,358843,1,358846
2903,358809,75,358885
2905,358958,87,359045
2906,359089,29,359134
2911,359277,1,359291
2907,359112,127,359618
2908,359113,127,359637
2910,359219,82,359687
2916,359518,32,359759
2917,359731,17,359856
2918,359812,17,359949
2912,359373,95,360004
2919,359835,36,360056
2922,360329,5,360381
2915,359510,178,360547
2924,360462,20,360611
2913,359396,258,360949
2920,360295,124,361145
2925,360870,54,361343
2927,360977,43,361366
2930,361377,1,361403
2909,359211,365,361460
2929,361085,54,361534
2928,360989,88,361658
2932,361838,2,361856
2921,360329,229,361889
2926,360902,170,361995
2923,360390,272,362091
2931,361493,136,362147
2935,362144,7,362178
2934,362084,21,362179
2933,361983,98,362329
2914,359484,557,362494
2936,362176,156,362594
2937,362326,256,362746
2938,362937,3,362940
2940,363024,22,363067
2943,363261,10,363305
2942,363168,45,363318
2944,363319,34,363424
2941,363127,146,363518
2939,362953,396,363714
2945,363481,156,363762
2946,363759,101,363927
2947,363802,152,364051
2948,363976,40,364055
2949,364112,37,364149
2953,364412,24,364506
2950,364342,95,364557
2951,364385,63,364580
2952,364397,146,364670
2954,365055,19,365074
2955,365153,127,365280
2956,365320,17,365337
2958,365425,14,365454
2960,365600,7,365621
2961,365612,22,365683
2957,365360,282,365745
2959,365596,70,365755
2962,365754,17,365772
2963,365842,91,365953
2965,365993,20,366029
2964,365914,203,366180
2967,366311,1,366313
2966,366133,185,366362
2969,366348,8,366366
2970,366516,8,366530
2968,366326,173,366531
2971,366594,263,366857
2973,366963,27,367014
2972,366951,89,367067
2975,367138,53,367244
2974,367079,122,367254
2976,367254,137,367391
2977,367542,1,367543
2978,367684,64,367748
2981,367896,22,367978
2979,367748,127,368017
2982,367912,31,368020
2980,367782,94,368022
2983,368104,91,368195
2984,368216,4,368220
2985,368397,7,368404
2986,368440,46,368486
2987,368531,1,368532
2988,368564,72,368636
2989,368687,42,368729
2990,368809,47,368876
2991,368836,53,368909
2992,368913,5,368918
2994,369110,37,369183
2993,368950,299,369290
2995,369282,37,369323
2996,369455,29,369484
2997,369505,32,369537
2998,369707,14,369721
2999,369855,21,369876
3000,369962,223,370241
3001,370129,83,370268
3002,370377,110,370487
3003,370603,125,370840
3005,370922,12,370948
3004,370618,208,370956
3006,370931,130,371078
3007,371107,154,371445
3008,371125,275,371812
3009,371303,203,371851
3010,371530,182,371953
3011,371889,96,372017
3012,372051,60,372111
3013,372204,205,372473
3014,372347,95,372504
3015,372749,225,372974
3016,373128,28,373156
3017,373285,147,373432
3018,373602,108,373710
3019,373791,14,373805
3020,373921,53,373974
3022,374326,15,374353
3026,374491,6,374527
3024,374460,35,374598
3023,374349,131,374721
3021,374290,186,374743
3028,374749,34,374853
3027,374730,89,374950
3025,374479,253,375039
3031,375250,25,375345
3029,375176,111,375416
3030,375222,107,375503
3032,375275,118,375537
3037,376050,34,376258
3033,375772,162,376376
3034,375794,149,376429
3036,375977,101,376526
3039,376227,60,376546
3035,375824,185,376667
3041,376549,46,376757
3038,376071,138,376771
3040,376427,96,376811
3042,376556,101,376852
3043,376843,22,376906
3044,376843,86,377036
3045,376844,318,377270
3048,377640,43,377768
3049,377759,19,377819
3046,377377,378,377957
3047,377615,198,378071
3051,378180,32,378243
3050,377958,224,378271
3052,378358,35,378393
3053,378405,18,378423
3054,378434,52,378486
3055,378729,74,378859
3058,378844,53,379012
3057,378808,118,379114
3056,378769,307,379281
3061,379419,2,379428
3060,379374,50,379474
3059,379294,254,379720
3062,379481,156,379756
3063,380007,68,380075
3065,380320,43,380403
3066,380441,128,380695
3064,380224,383,380778
3067,380994,20,381014
3070,381207,9,381236
3071,381289,4,381300
3069,381183,59,381311
3068,381119,224,381415
3073,381700,52,381829
3074,381741,54,381887
3076,381996,52,382151
3077,382189,30,382301
3072,381697,241,382334
3075,381861,239,382469
3079,382433,24,382493
3078,382216,157,382550
3080,382545,94,382640
3082,382879,23,382922
3081,382799,138,382960
3083,383005,54,383059
3084,383214,112,383326
3085,383554,6,383560
3086,383745,27,383772
3087,383943,15,383958
3089,384873,18,384910
3088,384624,298,384940
3091,385230,46,385321
3090,385227,108,385381
3092,385422,66,385564
3093,385454,43,385583
3094,385459,159,385858
3096,385783,59,385997
3098,385886,78,386179
3097,385807,151,386382
3103,386365,34,386580
3101,386257,61,386613
3099,386063,134,386691
3095,385525,366,386877
3100,386232,130,386895
3102,386348,106,386905
3104,386639,99,386988
3105,386712,88,386996
3106,387163,21,387184
3108,387211,8,387226
3107,387210,89,387307
3109,387331,8,387339
3110,387435,102,387537
3111,387775,86,387921
3112,387829,40,387933
3113,387836,41,387942
3114,387944,35,387979
3116,388309,79,388467
3118,388618,28,388699
3115,388180,397,388772
3117,388595,79,388803
3120,388798,27,388878
3121,388798,35,388897
3119,388692,200,389025
3122,389033,15,389048
3123,389146,21,389167
3124,389263,218,389481
3125,389791,27,389818
3130,390149,10,390203
3128,390037,50,390209
3129,390144,42,390295
3126,389989,145,390348
3127,390024,149,390385
3131,390543,21,390564
3132,390593,102,390695
3133,390967,70,391037
3134,391059,37,391132
3135,391060,86,391182
3136,391290,44,391334
3142,391883,3,391904
3140,391754,32,391908
3141,391785,28,391928
3137,391465,163,391967
3144,392064,48,392351
3147,392256,23,392422
3146,392081,54,392432
3145,392074,128,392880
3151,392782,23,392967
3148,392361,112,393119
3156,393101,1,393140
3143,391888,213,393181
3138,391485,345,393182
3155,393096,16,393242
3160,393272,9,393387
3158,393196,30,393493
3153,392990,76,393689
3163,393591,16,393769
3159,393218,61,393850
3154,392991,100,393958
3161,393514,53,394103
3167,394067,12,394187
3150,392700,161,394216
3152,392919,140,394256
3157,393164,141,394497
3170,394497,8,394573
3139,391538,472,394605
3164,393654,103,394624
3168,394398,32,394664
3149,392507,294,395018
3178,395035,11,395177
3169,394476,102,395451
3182,395659,2,395709
3176,395009,62,395731
3183,395669,9,395828
3175,394967,86,395974
3179,395536,41,396063
3172,394694,132,396091
3180,395538,81,396436
3184,396366,7,396443
3185,396391,9,396504
3181,395608,93,396593
3162,393570,318,396663
3166,393783,315,396754
3171,394530,263,396925
3177,395023,210,396971
3165,393756,370,397041
3174,394829,277,397198
3186,396824,80,397242
3189,397231,18,397324
3187,396918,99,397395
3188,397026,141,397584
3190,397262,124,397644
3191,397640,10,397662
3173,394696,609,397831
3192,398002,228,398230
3194,398337,2,398340
3193,398254,89,398345
3195,398358,19,398377
3196,398490,15,398505
3197,398511,6,398517
3198,398639,43,398682
3202,399340,30,399475
3201,399314,56,399551
3203,399405,33,399572
3200,399164,137,399581
3206,399570,4,399585
3205,399555,68,399801
3209,399782,3,399804
3208,399757,11,399815
3204,399485,86,399829
3199,399005,390,399879
3207,399692,79,399902
3210,400044,131,400175
3211,400444,62,400506
3212,400774,15,400789
3213,401049,57,401106
3214,401168,65,401265
3215,401208,112,401429
3216,401255,237,401642
3217,401522,215,401941
3219,401944,56,402053
3218,401653,218,402071
3220,402084,127,402211
3221,402252,47,402299
3222,402565,89,402654
3223,402655,4,402659
3224,402899,24,402923
3225,402929,111,403044
3226,403036,235,403311
3227,403246,87,403446
3229,403393,21,403467
3228,403287,76,403471
3230,403425,130,403757
3232,403591,97,403842
3231,403479,182,403868
3233,403874,12,403886
3234,403984,56,404040
3235,404162,115,404277
3236,404367,41,404408
3237,404766,19,404785
3240,404858,63,405092
3243,405013,23,405143
3241,404996,61,405288
3238,404793,172,405292
3247,405304,1,405321
3245,405294,14,405375
3239,404847,152,405475
3244,405261,44,405479
3248,405323,33,405500
3242,404998,111,405515
3246,405300,110,405577
3249,405604,34,405666
3250,405609,215,405857
3252,405857,8,405873
3251,405849,48,405909
3253,405915,12,405927
3254,406002,36,406038
3255,406122,78,406200
3256,406248,9,406261
3257,406256,33,406290
3258,406435,3,406438
3261,406706,12,406738
3260,406634,80,406802
3262,406803,15,406833
3259,406558,237,406902
3263,406992,57,407049
3264,407221,42,407263
3265,407263,202,407465
3266,407482,31,407513
3268,407792,144,408077
3267,407761,576,408481
3270,408718,32,408827
3269,408663,167,409202
3274,409002,47,409233
3275,409244,14,409303
3271,408725,170,409405
3272,408738,166,409407
3276,409549,35,409618
3278,409650,23,409757
3277,409644,26,409759
3279,409652,42,409845
3280,409690,69,409998
3282,409814,66,410064
3281,409708,94,410078
3273,408801,515,410129
3283,410139,112,410251
3284,410388,33,410421
3285,410545,229,411018
3289,410876,37,411071
3288,410748,83,411126
3291,411036,26,411172
3292,411148,50,411534
3290,411029,82,411628
3286,410685,194,411810
3294,411162,80,411938
3306,411811,10,412004
3297,411367,52,412016
3300,411499,43,412107
3301,411563,38,412129
3308,411892,24,412245
3299,411436,69,412382
3305,411797,43,412413
3298,411418,75,412416
3302,411578,70,412510
3293,411157,165,412875
3296,411349,139,412894
3311,412736,37,413083
3295,411257,188,413171
3304,411688,156,413287
3313,413206,31,413486
3309,411893,166,413524
3287,410741,338,413558
3307,411843,185,413667
3314,413248,73,413888
3316,413373,62,413894
3303,411676,239,413957
3318,413774,26,413983
3321,414043,4,414067
3310,412715,191,414226
3317,413471,118,414304
3312,413056,188,414372
3323,414582,21,414717
3325,414652,10,414727
3315,413319,261,414876
3329,414976,14,415098
3320,413944,235,415233
3324,414640,87,415236
3327,414825,60,415256
3319,413844,255,415271
3326,414743,105,415360
3328,414834,112,415400
3322,414457,301,415517
3330,415636,10,415646
3332,415744,109,415970
3333,415945,41,416035
3331,415685,208,416043
3334,416074,296,416430
3337,416453,14,416500
3336,416375,61,416561
3338,416477,46,416623
3341,416836,4,416851
3342,416853,16,416915
3340,416832,33,416956
3335,416325,312,417080
3339,416545,254,417110
3343,417180,140,417320
3344,417399,2,417401
3345,417420,182,417622
3346,417584,100,417702
3347,417702,4,417706
3351,417902,3,417916
3349,417821,50,417934
3348,417809,93,418019
3352,417960,52,418083
3350,417894,88,418095
3353,418151,11,418166
3354,418157,46,418208
3355,418329,132,418509
3356,418411,78,418539
3357,418635,4,418639
3358,418675,66,418741
3359,418844,121,418965
3360,418977,29,419006
3364,419447,43,419632
3368,419772,4,419796
3367,419733,21,419877
3366,419602,56,419913
3362,419304,162,419963
3365,419579,83,420018
3370,419947,31,420089
3361,419237,292,420193
3363,419352,224,420241
3369,419943,103,420256
3372,420332,4,420339
3371,420319,83,420406
3373,420629,54,420743
3375,420704,40,420795
3376,420961,46,421053
3374,420634,335,421104
3377,421118,125,421259
3381,421544,1,421556
3382,421546,14,421606
3380,421453,66,421668
3379,421317,158,421714
3384,421851,9,421883
3383,421762,67,421902
3378,421230,385,421943
3385,421944,10,421954
3389,422114,10,422171
3392,422169,1,422188
3387,422027,101,422473
3391,422130,86,422579
3386,421989,173,422624
3390,422118,150,422778
3393,422417,210,423108
3399,423066,90,423830
3400,423302,59,423845
3401,423459,52,423953
3402,423612,57,424154
3397,423021,158,424368
3411,424486,14,424706
3416,424887,6,425028
3417,425025,4,425096
3395,422973,222,425134
3418,425101,1,425167
3412,424765,38,425417
3420,425393,6,425527
3415,424834,46,425637
3422,425666,3,425732
3406,424210,108,425812
3404,424160,113,425837
3409,424355,100,425917
3410,424372,104,425993
3413,424770,84,426169
3405,424208,154,426671
3431,426491,10,426737
3425,425825,54,426863
3430,426398,25,426976
3437,426958,8,427136
3398,423032,321,427237
3438,426968,9,427238
3408,424355,165,427239
3428,426125,72,427615
3414,424830,152,427695
3433,426608,61,428060
3396,423011,362,428062
3394,422936,387,428069
3444,427520,22,428091
3424,425800,115,428206
3432,426581,71,428229
3443,427428,35,428284
3435,426662,73,428401
3419,425333,172,428837
3407,424234,252,428893
3440,427187,77,428974
3426,425943,149,429151
3429,426193,140,429187
3451,428482,39,429298
3452,429080,9,429299
3453,429257,11,429466
3449,428022,71,429501
3455,429404,11,429620
3439,427094,119,429635
3423,425688,196,429671
3446,427985,86,429741
3434,426638,154,429871
3403,423728,372,429975
3448,428007,107,430066
3447,427994,112,430114
3454,429354,45,430123
3388,422047,749,430144
3458,429741,25,430161
3464,430354,4,430413
3466,430414,3,430476
3421,425532,266,430574
3442,427392,199,431009
3441,427346,209,431150
3457,429699,98,431152
3465,430377,50,431166
3463,430351,63,431297
3471,431345,2,431395
3445,427890,226,431677
3470,431250,33,431714
3461,430175,111,431737
3460,430076,121,431782
3436,426830,287,431817
3456,429520,167,431876
3467,430710,96,431952
3427,426053,372,432164
3450,428480,264,432208
3473,432016,27,432235
3472,431669,70,432273
3476,432417,29,432662
3462,430239,232,432678
3469,431039,177,432683
3479,432648,14,432765
3475,432362,106,433087
3468,430744,287,433238
3480,433058,42,433340
3483,433275,10,433370
3482,433273,38,433580
3459,429963,390,433586
3484,433329,36,433602
3486,433638,12,433706
3474,432169,248,433786
3478,432602,183,433797
3481,433252,83,433812
3485,433422,61,433821
3487,433709,49,433878
3477,432447,338,433980
3488,434039,4,434043
3490,434207,4,434212
3491,434221,19,434259
3492,434496,6,434509
3489,434156,421,434606
3493,434835,91,434926
3495,435298,5,435312
3497,435327,16,435372
3496,435298,85,435497
3494,435291,111,435532
3499,435614,49,435773
3500,435616,91,435896
3501,435721,58,435906
3498,435474,259,435965
3503,436301,8,436316
3502,436008,313,436329
3510,436627,6,436680
3504,436474,87,436699
3509,436608,17,436724
3507,436597,29,436757
3508,436607,87,436960
3505,436507,155,437107
3512,436900,43,437114
3513,436973,51,437185
3506,436527,186,437219
3511,436895,151,437286
3514,437434,126,437624
3515,437495,78,437638
3516,437791,14,437805
3517,437927,22,437949
3518,437973,17,437990
3519,437995,163,438158
3520,438330,24,438354
3522,438452,21,438495
3523,438517,137,438844
3526,438968,1,438977
3525,438793,63,438996
3527,438994,13,439045
3524,438714,110,439063
3521,438378,431,439330
3529,439145,80,439390
3530,439311,30,439404
3528,439022,210,439474
3531,439840,6,439846
3533,439875,20,439913
3534,439945,118,440179
3532,439873,216,440227
3535,440232,20,440268
3536,440235,80,440336
3537,440325,34,440390
3538,440342,209,440575
3539,440666,21,440687
3540,440713,232,440945
3541,440947,19,440966
3544,441066,5,441085
3543,441066,24,441129
3542,441044,82,441203
3546,441219,44,441323
3548,441326,40,441447
3550,441449,3,441462
3545,441092,150,441468
3552,441598,24,441704
3547,441256,138,441706
3554,441714,25,441819
3553,441636,69,441924
3551,441487,119,441931
3549,441428,184,442115
3556,441921,139,442390
3557,441924,269,442711
3559,442732,16,442779
3555,441822,339,442810
3558,442545,118,442832
3560,442836,25,442861
3561,442898,85,442983
3562,443255,101,443356
3563,443385,10,443395
3564,443425,163,443588
3565,443626,287,443913
3569,444345,64,444597
3568,444224,148,444729
3566,444165,269,444898
3567,444214,276,445006
3570,444804,95,445017
3571,445157,113,445306
3576,445474,12,445530
3577,445650,18,445744
3573,445329,137,445849
3575,445383,126,445903
3574,445383,252,446191
3579,446162,76,446467
3578,446080,159,446734
3584,446638,71,447161
3580,446167,187,447164
3587,447049,21,447257
3586,447031,33,447322
3583,446626,104,447390
3590,447393,12,447474
3581,446511,152,447526
3582,446557,140,447530
3592,447554,52,447882
3572,445236,633,447935
3593,447742,52,448051
3585,446751,195,448054
3595,448076,12,448138
3591,447553,105,448171
3596,448101,14,448181
3589,447286,240,448569
3588,447103,284,448657
3599,448665,10,448707
3598,448302,113,448796
3597,448236,134,448802
3601,448906,1,448911
3594,448041,238,448921
3600,448764,106,448959
3605,449355,7,449385
3606,449523,10,449567
3603,449083,219,449750
3604,449123,207,449785
3608,449744,53,449950
3610,449922,33,450083
3611,449992,24,450103
3602,449054,378,450233
3609,449847,111,450252
3607,449681,391,450543
3612,450449,51,450570
3613,450482,129,450719
3614,450618,57,450724
3615,451382,27,451409
3616,451409,67,451476
3617,451746,128,451982
3620,452001,42,452176
3622,452095,36,452276
3619,451953,82,452278
3618,451772,337,452791
3621,452033,254,452905
3623,452164,229,452914
3624,452721,69,452935
3625,452910,27,452950
3626,453077,67,453156
3627,453130,77,453221
3631,453498,20,453600
3633,453533,21,453661
3637,453769,1,453794
3638,453821,43,454189
3635,453748,75,454416
3628,453300,232,454456
3643,454330,17,454569
3636,453767,115,455004
3640,454123,91,455327
3653,455193,16,455479
3632,453507,195,455490
3647,454567,72,455682
3639,454029,127,455773
3652,455178,39,455872
3646,454506,92,455948
3648,454613,84,455952
3641,454204,118,455966
3651,455154,57,456175
3634,453679,206,456241
3655,455545,45,456334
3658,455791,39,456441
3662,456286,11,456464
3656,455715,47,456483
3649,454859,111,456638
3645,454503,155,456869
3654,455266,112,456981
3664,456642,27,457004
3661,456094,65,457033
3660,455929,96,457249
3630,453402,361,457370
3642,454219,221,457383
3644,454336,215,457406
3667,457177,21,457443
3669,457487,2,457517
3629,453339,419,457568
3665,456895,61,457573
3668,457207,50,457663
3657,455754,155,457666
3650,455048,198,457672
3666,456910,105,457793
3663,456430,186,458027
3673,457904,41,458176
3674,457914,46,458210
3672,457849,84,458322
3659,455864,307,458445
3670,457668,251,458728
3671,457751,307,458883
3676,458889,55,459014
3677,458961,50,459080
3678,459146,36,459232
3679,459180,28,459256
3675,458198,429,459273
3681,459259,80,459421
3684,459660,6,459687
3683,459512,105,459836
3685,459920,32,460012
3682,459494,207,460051
3680,459240,389,460076
3686,460091,89,460180
3687,460200,218,460574
3689,460573,89,460755
3688,460261,355,460862
3690,461099,106,461205
3691,461237,35,461272
3692,461536,30,461566
3693,461772,19,461791
3694,461888,90,462018
3698,462114,32,462238
3696,462069,80,462314
3697,462107,92,462386
3700,462397,23,462465
3699,462367,55,462508
3695,461937,325,462585
3701,462637,217,462862
3702,462846,45,462899
3703,463111,6,463117
3704,463143,82,463257
3705,463194,87,463312
3706,463524,165,463689
3708,463788,33,463853
3707,463724,109,463866
3712,464119,45,464314
3714,464498,31,464677
3713,464264,89,464690
3709,463933,245,464759
3715,464533,55,464794
3717,464836,2,464848
3711,464037,243,464955
3710,463979,303,465014
3716,464834,177,465123
3719,465138,87,465325
3718,465134,103,465352
3720,465277,34,465358
3721,465496,3,465499
3722,465716,66,465814
3724,465883,1,465887
3723,465752,139,465946
3725,465896,118,466040
3730,466308,33,466482
3727,466206,77,466519
3729,466241,136,466811
3731,466517,83,466842
3726,466197,221,466947
3728,466231,246,466993
3733,467116,11,467138
3732,467019,136,467166
3736,467352,4,467363
3735,467206,87,467382
3734,467203,160,467454
3737,467594,21,467615
3739,467793,27,467846
3741,467984,1,467991
3740,467884,57,468000
3744,468107,11,468151
3745,468147,26,468257
3743,468085,57,468298
3748,468420,6,468456
3747,468412,12,468468
3738,467779,335,468619
3746,468339,70,468629
3749,468443,66,468767
3752,468664,22,468777
3742,468015,235,468824
3751,468568,80,468868
3750,468537,110,468894
3753,469097,19,469116
3754,469201,200,469433
3755,469366,45,469446
3756,469599,134,469877
3759,469746,36,469901
3761,469864,5,469902
3757,469669,80,469930
3763,469989,41,470159
3762,469965,56,470171
3765,470244,16,470307
3758,469716,191,470366
3768,470603,48,470914
3769,470676,46,471028
3770,470689,54,471098
3771,470793,47,471141
3766,470445,132,471145
3767,470564,149,471402
3764,470203,286,471436
3780,471649,13,471805
3776,471525,51,471980
3781,471958,24,472196
3775,471422,119,472503
3783,472149,34,472585
3785,472262,26,472611
3779,471605,107,472758
3782,472006,75,472889
3788,472613,25,472946
3777,471530,134,472964
3773,471340,176,472992
3789,472769,23,473051
3791,472928,9,473060
3774,471372,173,473061
3760,469819,561,473082
3778,471565,148,473130
3787,472549,64,473230
3793,472988,26,473240
3794,473151,19,473311
3795,473164,20,473323
3772,470964,304,473451
3801,473479,20,473695
3800,473441,23,473698
3797,473312,43,473737
3804,473863,8,473941
3802,473539,59,474144
3786,472269,210,474450
3808,474319,9,474455
3784,472214,224,474535
3803,473565,98,474601
3813,474592,1,474642
3796,473270,138,474680
3798,473327,145,474841
3810,474483,39,474928
3816,475072,23,475363
3809,474458,82,475401
3820,475487,18,475815
3806,474209,140,475939
3807,474281,136,475999
3805,473960,169,476036
3824,475565,26,476042
3818,475299,48,476050
3822,475542,34,476124
3811,474530,144,476408
3799,473408,253,476409
3814,474987,107,476476
3790,472816,324,476480
3827,476294,41,476873
3836,477014,12,477237
3792,472988,361,477262
3828,476364,74,477512
3831,476788,46,477598
3812,474544,232,477806
3821,475490,153,477907
3837,477064,50,478001
3835,476978,57,478038
3829,476473,98,478080
3840,477703,24,478124
3815,475040,206,478146
3825,476067,134,478152
3832,476808,78,478158
3819,475383,190,478296
3844,478277,3,478323
3834,476928,98,478497
3841,477765,53,478542
3826,476095,181,478783
3817,475273,239,478794
3842,477831,75,478841
3833,476869,129,478846
3846,478473,39,478949
3823,475550,242,479071
3845,478318,74,479181
3849,478809,53,479378
3839,477430,161,479523
3848,478533,94,479573
3854,479358,26,479643
3850,478932,76,479703
3851,479080,85,479924
3853,479258,90,480142
3860,480140,26,480456
3843,478183,234,480718
3862,480577,9,480731
3858,479905,75,480754
3847,478498,217,480835
3865,480839,2,480877
3868,480999,3,481048
3871,481127,1,481181
3863,480605,45,481186
