id,ta,ts,tf
2582,319168,181,320011
2590,320077,70,320211
2592,320384,45,320429
2593,320480,49,320553
2594,320524,111,320640
2543,315847,142,320647
2549,316179,125,320652
2558,316898,148,320656
2563,317096,156,320692
2568,317506,205,320777
2561,317026,213,320828
2595,320858,43,320901
2598,320927,29,321075
2596,320912,94,321285
2601,321104,33,321294
2600,321046,46,321331
2599,320949,67,321599
2603,321233,120,321894
2606,321468,77,321915
2604,321362,111,321933
2610,322008,74,322212
2614,322253,77,322418
2608,321831,67,322461
2616,322472,24,322496
2617,322543,28,322571
2613,322175,86,322686
2611,322053,103,322721
2620,323019,25,323044
2618,322600,109,323097
2619,322848,65,323209
2612,322148,167,323240
2605,321402,280,323477
2623,323378,93,323660
2622,323279,84,323669
2625,323567,65,323849
2537,315008,210,324181
2628,324210,8,324218
2629,324271,35,324330
2631,324401,25,324426
2576,318614,175,324510
2540,315462,259,324534
2583,319211,135,324549
2632,324559,111,324670
2585,319493,181,324700
2589,319935,145,324715
2591,320141,175,324770
2538,315282,355,324850
2530,314252,242,324859
2633,324873,2,324875
2520,313413,175,324892
2597,320924,146,324893
2635,325129,3,325132
2634,325068,87,325158
2615,322369,186,325224
2609,322007,183,325240
2637,325247,1,325253
2636,325244,44,325289
2638,325319,104,325479
2639,325333,73,325496
2626,323784,157,325533
2640,325550,33,325583
2641,325583,9,325592
2643,325698,25,325723
2642,325609,107,325741
2529,314030,336,325755
2644,325760,35,325795
2584,319390,197,326033
2646,326140,56,326196
2647,326223,47,326270
2648,326311,7,326318
2650,326508,75,326583
2534,314746,284,326615
2651,326635,30,326665
2652,326713,21,326734
2653,326749,10,326759
2645,325846,170,326809
2519,313223,465,326890
2602,321110,377,326992
2607,321764,259,327043
2654,327209,58,327267
2655,327280,3,327283
2657,327354,22,327408
2660,327425,4,327429
2661,327442,15,327473
2656,327335,52,327490
2658,327390,40,327506
2662,327530,57,327643
2663,327545,131,327870
2539,315395,237,328087
2666,328151,101,328308
2667,328167,65,328317
2649,326350,242,328529
2621,323144,424,328643
2627,324028,227,328661
2668,328680,31,328719
2671,328918,22,328940
2672,329049,46,329095
2673,329103,35,329138
2624,323496,471,329197
2674,329200,73,329273
2669,328701,217,329370
2682,329729,73,330023
2684,329909,45,330044
2686,330145,1,330146
2676,329475,74,330354
2683,329766,61,330545
2678,329515,79,330554
2687,330189,74,330636
2690,330691,24,330715
2688,330484,57,330811
2680,329562,122,330848
2689,330650,135,330903
2692,331074,22,331096
2665,327901,166,331097
2630,324302,309,331109
2694,331213,30,331243
2693,331141,107,331278
2696,331389,16,331405
2695,331364,48,331428
2679,329533,184,331620
2697,331670,63,331733
2698,331748,86,331890
2685,330122,254,332046
2702,332526,1,332527
2701,332474,71,332546
2703,332570,4,332574
2706,332929,37,332966
2681,329623,184,333260
2677,329477,259,333343
2699,331778,168,333391
2691,330722,253,333396
2711,333528,20,333564
2712,333567,18,333585
2710,333518,66,333646
2713,333613,93,333779
2715,333965,47,334036
2716,334003,33,334045
2718,334159,11,334186
2717,334139,41,334191
2719,334285,26,334311
2720,334314,17,334339
2721,334321,37,334392
2723,334448,42,334490
2722,334367,88,334498
2675,329406,292,334635
2707,332988,184,334681
2708,333062,157,334718
2725,334804,45,334849
2726,334964,32,334996
2659,327391,539,335103
2714,333907,179,335160
2700,332394,219,335181
2704,332674,161,335332
2728,335390,40,335478
2729,335498,27,335525
2670,328834,507,335672
2709,333409,273,335868
2733,335930,73,336218
2735,336273,17,336290
2734,336017,85,336319
2705,332745,300,336518
2727,335372,175,336543
2737,336766,45,336835
2738,336799,70,336881
2664,327669,536,336882
2740,337086,32,337166
2742,337090,33,337207
2739,337024,90,337235
2741,337089,94,337273
2736,336322,125,337278
2724,334746,293,337294
2730,335699,229,337308
2743,337389,41,337454
2745,337517,1,337518
2746,337547,71,337682
2732,335914,263,337730
2731,335869,417,337797
2744,337412,257,337874
2747,338116,23,338139
2748,338416,13,338429
2749,338682,65,338803
2752,338889,1,338890
2751,338810,75,338909
2754,339000,45,339069
2756,339191,14,339205
2753,338918,124,339337
2755,339026,160,339377
2750,338696,324,339490
2757,339625,1,339626
2758,339672,49,339721
2759,339764,47,339811
2762,339920,17,339937
2761,339873,40,339953
2760,339823,94,339974
2763,339996,69,340065
2766,340386,23,340425
2765,340362,29,340462
2768,340507,34,340573
2764,340348,78,340585
2769,340586,19,340605
2770,340629,34,340663
2772,340946,111,341121
2774,341217,9,341226
2773,341175,47,341231
2771,340888,217,341326
2775,341385,80,341465
2767,340466,569,341598
2776,341797,25,341822
2778,341847,38,341933
2777,341829,67,341934
2779,342033,36,342069
2782,342148,17,342165
2783,342174,30,342268
2781,342120,91,342358
2780,342092,149,342379
2784,342614,92,342706
2790,343044,9,343053
2789,342997,46,343107
2785,342788,122,343189
2786,342860,82,343212
2791,343259,25,343284
2788,342889,108,343313
2787,342887,217,343397
2792,343761,25,343786
2793,343826,24,343850
2794,343960,134,344150
2795,344040,86,344180
2796,344342,39,344381
2797,344442,74,344516
2798,344529,7,344536
2799,344757,73,344830
2800,344864,59,345052
2801,344871,78,345057
2803,345099,65,345256
2802,344961,142,345264
2804,345191,99,345307
2805,345326,2,345328
2806,345327,85,345469
2807,345409,57,345470
2808,345554,33,345595
2809,345575,34,345621
2810,345747,45,345816
2811,345768,26,345818
2813,345980,112,346092
2812,345860,125,346097
2814,346450,87,346593
2816,346632,30,346662
2815,346477,125,346692
2817,346785,11,346796
2818,347039,37,347076
2819,347133,27,347160
2820,347236,131,347543
2823,347549,41,347590
2821,347282,192,347726
2822,347385,138,347738
2824,348072,82,348154
2826,348234,38,348272
2825,348176,102,348316
2827,348399,4,348403
2828,348512,3,348515
2829,348648,9,348657
2831,348809,5,348814
2832,348827,36,348863
2830,348734,105,348880
2833,349030,17,349047
2835,349127,5,349138
2837,349254,15,349269
2838,349372,6,349378
2834,349125,174,349454
2836,349228,259,349584
2840,349677,12,349689
2841,349689,48,349737
2839,349585,134,349779
2842,349835,64,349947
2843,349855,66,350021
2844,349859,92,350113
2845,350041,175,350352
2847,350367,48,350415
2848,350536,57,350617
2849,350570,105,350698
2846,350148,314,350756
2850,350757,137,350894
2851,351197,25,351222
2855,351569,16,351585
2854,351257,103,351606
2852,351247,248,351734
2853,351255,154,351768
2858,352059,15,352074
2857,351995,58,352076
2860,352362,8,352370
2862,352589,29,352618
2864,352775,45,352820
2868,353219,47,353346
2863,352709,204,353548
2861,352457,300,353600
2856,351919,314,353646
2869,353661,38,353723
2870,353675,62,353761
2859,352089,357,353782
2867,353207,155,353941
2866,353176,267,354130
2872,354155,27,354182
2873,354218,10,354228
2865,353018,265,354276
2871,353998,281,354401
2874,354804,37,354841
2875,355133,6,355139
2877,355608,54,355711
2878,355741,23,355764
2879,355764,59,355886
2883,355953,56,356132
2876,355601,104,356246
2882,355914,66,356256
2881,355827,82,356267
2880,355804,120,356356
2885,356021,70,356370
2886,356290,128,356634
2884,355970,301,356664
2887,356668,1,356669
2888,356696,19,356715
2889,356890,7,356897
2890,356926,1,356927
2891,357190,9,357207
2894,357344,22,357366
2893,357315,38,357375
2892,357198,134,357449
2895,357381,94,357487
2896,357612,67,357703
2897,357648,68,357747
2898,357755,65,357820
2899,357926,122,358048
2900,358100,73,358173
2901,358217,9,358226
2902,358337,251,358588
2904,358843,1,358844
2903,358809,75,358885
2905,358958,87,359045
2906,359089,29,359134
2911,359277,1,359278
2916,359518,32,359694
2917,359731,17,359748
2918,359812,17,359829
2919,359835,36,359871
2908,359113,127,359880
2912,359373,95,359888
2907,359112,127,360114
2910,359219,82,360134
2922,360329,5,360342
2924,360462,20,360482
2920,360295,124,360572
2925,360870,54,360948
2927,360977,43,361076
2929,361085,54,361171
2928,360989,88,361258
2909,359211,365,361375
2930,361377,1,361378
2921,360329,229,361487
2913,359396,258,361621
2915,359510,178,361637
2926,360902,170,361658
2932,361838,2,361840
2931,361493,136,361856
2933,361983,98,362081
2934,362084,21,362105
2935,362144,7,362151
2923,360390,272,362496
2936,362176,156,362532
2914,359484,557,362610
2937,362326,256,362746
2938,362937,3,362940
2940,363024,22,363046
2942,363168,45,363245
2943,363261,10,363271
2944,363319,34,363353
2941,363127,146,363362
2939,362953,396,363726
2946,363759,101,363916
2948,363976,40,364016
2947,363802,152,364052
2945,363481,156,364055
2949,364112,37,364149
2953,364412,24,364468
2951,364385,63,364560
2950,364342,95,364580
2952,364397,146,364670
2954,365055,19,365074
2955,365153,127,365280
2956,365320,17,365337
2958,365425,14,365439
2960,365600,7,365611
2961,365612,22,365650
2959,365596,70,365695
2962,365754,17,365771
2957,365360,282,365772
2963,365842,91,365989
2965,365993,20,366013
2964,365914,203,366276
2967,366311,1,366312
2969,366348,8,366356
2966,366133,185,366484
2970,366516,8,366524
2968,366326,173,366531
2971,366594,263,366857
2973,366963,27,367038
2972,366951,89,367067
2975,367138,53,367191
2974,367079,122,367254
2976,367254,137,367391
2977,367542,1,367543
2978,367684,64,367748
2981,367896,22,367926
2982,367912,31,367949
2980,367782,94,367987
2979,367748,127,368022
2983,368104,91,368195
2984,368216,4,368220
2985,368397,7,368404
2986,368440,46,368486
2987,368531,1,368532
2988,368564,72,368636
2989,368687,42,368729
2990,368809,47,368880
2991,368836,53,368909
2992,368913,5,368918
2994,369110,37,369147
2995,369282,37,369319
2993,368950,299,369323
2996,369455,29,369484
2997,369505,32,369537
2998,369707,14,369721
2999,369855,21,369876
3001,370129,83,370212
3000,369962,223,370268
3002,370377,110,370487
3003,370603,125,370784
3005,370922,12,370942
3004,370618,208,371068
3006,370931,130,371078
3007,371107,154,371511
3009,371303,203,371733
3008,371125,275,371859
3011,371889,96,371985
3010,371530,182,372017
3012,372051,60,372111
3014,372347,95,372442
3013,372204,205,372504
3015,372749,225,372974
3016,373128,28,373156
3017,373285,147,373432
3018,373602,108,373710
3019,373791,14,373805
3020,373921,53,373974
3022,374326,15,374341
3026,374491,6,374497
3024,374460,35,374525
3028,374749,34,374831
3027,374730,89,374917
3023,374349,131,374928
3021,374290,186,374951
3025,374479,253,375039
3031,375250,25,375332
3029,375176,111,375425
3030,375222,107,375475
3032,375275,118,375537
3037,376050,34,376092
3036,375977,101,376328
3033,375772,162,376535
3039,376227,60,376539
3041,376549,46,376619
3040,376427,96,376691
3038,376071,138,376728
3042,376556,101,376773
3035,375824,185,376838
3043,376843,22,376881
3044,376843,86,377007
3034,375794,149,377072
3045,376844,318,377270
3048,377640,43,377715
3049,377759,19,377778
3047,377615,198,378111
3046,377377,378,378135
3051,378180,32,378212
3050,377958,224,378271
3052,378358,35,378393
3053,378405,18,378423
3054,378434,52,378486
3055,378729,74,378887
3058,378844,53,378980
3057,378808,118,379042
3056,378769,307,379281
3061,379419,2,379421
3060,379374,50,379426
3059,379294,254,379720
3062,379481,156,379756
3063,380007,68,380075
3065,380320,43,380363
3066,380441,128,380697
3064,380224,383,380778
3067,380994,20,381014
3070,381207,9,381216
3071,381289,4,381293
3069,381183,59,381296
3068,381119,224,381415
3073,381700,52,381829
3074,381741,54,381859
3076,381996,52,382048
3077,382189,30,382243
3079,382433,24,382457
3072,381697,241,382499
3078,382216,157,382536
3080,382545,94,382639
3075,381861,239,382640
3082,382879,23,382902
3081,382799,138,382960
3083,383005,54,383059
3084,383214,112,383326
3085,383554,6,383560
3086,383745,27,383772
3087,383943,15,383958
3089,384873,18,384891
3088,384624,298,384940
3091,385230,46,385329
3090,385227,108,385381
3093,385454,43,385568
3092,385422,66,385611
3096,385783,59,385977
3098,385886,78,386063
3103,386365,34,386447
3101,386257,61,386452
3102,386348,106,386557
3094,385459,159,386584
3097,385807,151,386592
3099,386063,134,386606
3104,386639,99,386794
3105,386712,88,386826
3100,386232,130,386832
3095,385525,366,386996
3106,387163,21,387184
3108,387211,8,387226
3107,387210,89,387307
3109,387331,8,387339
3110,387435,102,387537
3111,387775,86,387909
3112,387829,40,387925
3113,387836,41,387942
3114,387944,35,387979
3116,388309,79,388388
3118,388618,28,388718
3117,388595,79,388758
3120,388798,27,388849
3121,388798,35,388860
3115,388180,397,388985
3119,388692,200,389025
3122,389033,15,389048
3123,389146,21,389167
3124,389263,218,389481
3125,389791,27,389818
3130,390149,10,390178
3128,390037,50,390201
3129,390144,42,390219
3126,389989,145,390361
3127,390024,149,390385
3131,390543,21,390564
3132,390593,102,390695
3133,390967,70,391037
3134,391059,37,391120
3135,391060,86,391182
3136,391290,44,391334
3140,391754,32,391810
3141,391785,28,391814
3142,391883,3,391886
3137,391465,163,391987
3144,392064,48,392160
3146,392081,54,392222
3147,392256,23,392279
3145,392074,128,392317
3148,392361,112,392473
3151,392782,23,392805
3156,393101,1,393105
3155,393096,16,393113
3158,393196,30,393234
3160,393272,9,393281
3153,392990,76,393365
3154,392991,100,393383
3152,392919,140,393433
3159,393218,61,393438
3157,393164,141,393493
3161,393514,53,393567
3163,393591,16,393623
3164,393654,103,393918
3167,394067,12,394079
3150,392700,161,394286
3168,394398,32,394430
3143,391888,213,394468
3170,394497,8,394505
3169,394476,102,394642
3178,395035,11,395078
3176,395009,62,395170
3175,394967,86,395374
3179,395536,41,395601
3182,395659,2,395661
3183,395669,9,395678
3180,395538,81,395701
3181,395608,93,395762
3138,391485,345,396029
3172,394694,132,396297
3171,394530,263,396365
3184,396366,7,396373
3185,396391,9,396400
3177,395023,210,396490
3162,393570,318,396532
3165,393756,370,396651
3166,393783,315,396697
3139,391538,472,396715
3149,392507,294,396750
3186,396824,80,396904
3187,396918,99,397017
3189,397231,18,397249
3188,397026,141,397403
3174,394829,277,397591
3190,397262,124,397595
3191,397640,10,397650
3173,394696,609,397831
3192,398002,228,398230
3194,398337,2,398339
3193,398254,89,398345
3195,398358,19,398377
3196,398490,15,398505
3197,398511,6,398517
3198,398639,43,398682
3201,399314,56,399394
3202,399340,30,399400
3203,399405,33,399438
3206,399570,4,399574
3204,399485,86,399638
3205,399555,68,399643
3200,399164,137,399655
3208,399757,11,399768
3207,399692,79,399782
3209,399782,3,399785
3199,399005,390,399902
3210,400044,131,400175
3211,400444,62,400506
3212,400774,15,400789
3213,401049,57,401106
3214,401168,65,401313
3215,401208,112,401401
3217,401522,215,401868
3216,401255,237,401917
3219,401944,56,402000
3218,401653,218,402071
3220,402084,127,402211
3221,402252,47,402299
3222,402565,89,402654
3223,402655,4,402659
3224,402899,24,402923
3225,402929,111,403096
3227,403246,87,403389
3229,403393,21,403414
3228,403287,76,403572
3230,403425,130,403736
3232,403591,97,403777
3226,403036,235,403806
3231,403479,182,403868
3233,403874,12,403886
3234,403984,56,404040
3235,404162,115,404277
3236,404367,41,404408
3237,404766,19,404785
3243,405013,23,405068
3240,404858,63,405203
3247,405304,1,405311
3245,405294,14,405317
3244,405261,44,405374
3248,405323,33,405415
3242,404998,111,405470
3241,404996,61,405474
3238,404793,172,405500
3246,405300,110,405548
3239,404847,152,405577
3249,405604,34,405662
3252,405857,8,405865
3251,405849,48,405905
3250,405609,215,405909
3253,405915,12,405927
3254,406002,36,406038
3255,406122,78,406200
3256,406248,9,406265
3257,406256,33,406290
3258,406435,3,406438
3261,406706,12,406718
3260,406634,80,406742
3262,406803,15,406818
3259,406558,237,406902
3263,406992,57,407049
3264,407221,42,407263
3265,407263,202,407465
3266,407482,31,407513
3268,407792,144,408160
3267,407761,576,408481
3270,408718,32,408861
3274,409002,47,409049
3275,409244,14,409258
3272,408738,166,409368
3269,408663,167,409377
3271,408725,170,409507
3276,409549,35,409584
3278,409650,23,409725
3277,409644,26,409775
3279,409652,42,409871
3280,409690,69,409916
3281,409708,94,409954
3282,409814,66,409964
3273,408801,515,410129
3283,410139,112,410251
3284,410388,33,410421
3289,410876,37,410913
3288,410748,83,411004
3291,411036,26,411111
3292,411148,50,411246
3297,411367,52,411551
3300,411499,43,411779
3306,411811,10,411837
3308,411892,24,411924
3299,411436,69,411959
3305,411797,43,412068
3301,411563,38,412069
3302,411578,70,412122
3290,411029,82,412180
3286,410685,194,412233
3294,411162,80,412257
3298,411418,75,412330
3296,411349,139,412380
3311,412736,37,412821
3293,411157,165,413047
3313,413206,31,413237
3314,413248,73,413463
3316,413373,62,413533
3317,413471,118,413659
3307,411843,185,413724
3309,411893,166,413770
3318,413774,26,413800
3321,414043,4,414047
3287,410741,338,414265
3303,411676,239,414371
3312,413056,188,414439
3304,411688,156,414445
3295,411257,188,414457
3323,414582,21,414603
3325,414652,10,414678
3324,414640,87,414737
3326,414743,105,414961
3327,414825,60,414964
3329,414976,14,414990
3328,414834,112,415034
3320,413944,235,415149
3319,413844,255,415197
3315,413319,261,415423
3285,410545,229,415456
3310,412715,191,415464
3322,414457,301,415517
3330,415636,10,415646
3332,415744,109,415917
3333,415945,41,415986
3331,415685,208,416043
3337,416453,14,416467
3336,416375,61,416506
3338,416477,46,416528
3334,416074,296,416774
3341,416836,4,416844
3340,416832,33,416877
3342,416853,16,416885
3335,416325,312,417104
3339,416545,254,417110
3343,417180,140,417320
3344,417399,2,417401
3346,417584,100,417684
3345,417420,182,417702
3347,417702,4,417706
3351,417902,3,417905
3349,417821,50,417946
3352,417960,52,418044
3348,417809,93,418077
3350,417894,88,418095
3353,418151,11,418170
3354,418157,46,418208
3355,418329,132,418517
3356,418411,78,418539
3357,418635,4,418639
3358,418675,66,418741
3359,418844,121,418965
3360,418977,29,419006
3364,419447,43,419490
3366,419602,56,419706
3367,419733,21,419754
3368,419772,4,419776
3365,419579,83,419788
3362,419304,162,419934
3370,419947,31,420030
3369,419943,103,420077
3363,419352,224,420138
3361,419237,292,420256
3372,420332,4,420336
3371,420319,83,420406
3373,420629,54,420763
3375,420704,40,420779
3376,420961,46,421007
3374,420634,335,421104
3377,421118,125,421299
3381,421544,1,421545
3382,421546,14,421560
3379,421317,158,421611
3380,421453,66,421620
3383,421762,67,421829
3384,421851,9,421860
3378,421230,385,421943
3385,421944,10,421954
3389,422114,10,422140
3392,422169,1,422170
3387,422027,101,422379
3391,422130,86,422618
3386,421989,173,422758
3390,422118,150,422788
3401,423459,52,423511
3399,423066,90,423798
3400,423302,59,423801
3402,423612,57,423930
3411,424486,14,424500
3404,424160,113,424661
3406,424210,108,424713
3412,424765,38,424827
3416,424887,6,424893
3415,424834,46,424947
3409,424355,100,425023
3417,425025,4,425029
3410,424372,104,425077
3418,425101,1,425102
3413,424770,84,425246
3420,425393,6,425399
3405,424208,154,425473
3422,425666,3,425669
3425,425825,54,425911
3424,425800,115,426253
3423,425688,196,426353
3428,426125,72,426369
3430,426398,25,426423
3431,426491,10,426501
3426,425943,149,426549
3433,426608,61,426819
3432,426581,71,426825
3435,426662,73,426903
3437,426958,8,426966
3438,426968,9,426977
3434,426638,154,427015
3439,427094,119,427269
3440,427187,77,427290
3444,427520,22,427542
3443,427428,35,427549
3446,427985,86,428310
3448,428007,107,428361
3447,427994,112,428410
3449,428022,71,428425
3451,428482,39,428575
3414,424830,152,428671
3408,424355,165,428713
3419,425333,172,428765
3393,422417,210,428776
3395,422973,222,428992
3397,423021,158,429011
3452,429080,9,429089
3429,426193,140,429109
3453,429257,11,429268
3454,429354,45,429399
3455,429404,11,429415
3442,427392,199,429494
3458,429741,25,429798
3457,429699,98,429822
3464,430354,4,430363
3466,430414,3,430417
3463,430351,63,430458
3465,430377,50,430471
3461,430175,111,430526
3460,430076,121,430583
3467,430710,96,430926
3407,424234,252,431015
3421,425532,266,431177
3470,431250,33,431283
3471,431345,2,431347
3398,423032,321,431538
3396,423011,362,431644
3472,431669,70,431739
3456,429520,167,431786
3403,423728,372,431851
3473,432016,27,432043
3462,430239,232,432155
3476,432417,29,432476
3475,432362,106,432553
3479,432648,14,432662
3450,428480,264,432942
3469,431039,177,432999
3480,433058,42,433100
3394,422936,387,433113
3436,426830,287,433130
3441,427346,209,433134
3388,422047,749,433154
3445,427890,226,433171
3459,429963,390,433208
3483,433275,10,433323
3482,433273,38,433367
3484,433329,36,433411
3481,433252,83,433419
3485,433422,61,433483
3486,433638,12,433650
3427,426053,372,433701
3487,433709,49,433758
3468,430744,287,433849
3477,432447,338,433890
3478,432602,183,433904
3474,432169,248,433980
3488,434039,4,434043
3490,434207,4,434211
3491,434221,19,434240
3492,434496,6,434502
3489,434156,421,434606
3493,434835,91,434926
3495,435298,5,435304
3497,435327,16,435375
3496,435298,85,435468
3494,435291,111,435564
3499,435614,49,435687
3500,435616,91,435812
3501,435721,58,435878
3498,435474,259,435965
3503,436301,8,436309
3502,436008,313,436329
3510,436627,6,436633
3509,436608,17,436658
3507,436597,29,436673
3504,436474,87,436761
3512,436900,43,437016
3513,436973,51,437075
3508,436607,87,437106
3505,436507,155,437257
3506,436527,186,437285
3511,436895,151,437286
3515,437495,78,437637
3514,437434,126,437638
3516,437791,14,437805
3517,437927,22,437949
3518,437973,17,437990
3519,437995,163,438158
3520,438330,24,438354
3522,438452,21,438473
3524,438714,110,438880
3525,438793,63,438887
3523,438517,137,438904
3526,438968,1,438969
3527,438994,13,439007
3529,439145,80,439225
3530,439311,30,439341
3528,439022,210,439473
3521,438378,431,439474
3531,439840,6,439846
3533,439875,20,439917
3534,439945,118,440159
3532,439873,216,440227
3535,440232,20,440260
3537,440325,34,440383
3536,440235,80,440422
3538,440342,209,440575
3539,440666,21,440687
3540,440713,232,440945
3541,440947,19,440966
3544,441066,5,441079
3543,441066,24,441116
3542,441044,82,441179
3546,441219,44,441287
3548,441326,40,441366
3550,441449,3,441452
3552,441598,24,441622
3554,441714,25,441739
3551,441487,119,441802
3547,441256,138,441884
3553,441636,69,441897
3545,441092,150,442069
3549,441428,184,442183
3556,441921,139,442458
3558,442545,118,442663
3559,442732,16,442748
3557,441924,269,442810
3555,441822,339,442832
3560,442836,25,442861
3561,442898,85,442983
3562,443255,101,443356
3563,443385,10,443395
3564,443425,163,443588
3565,443626,287,443913
3569,444345,64,444633
3566,444165,269,444757
3570,444804,95,444899
3568,444224,148,444910
3567,444214,276,445017
3571,445157,113,445326
3576,445474,12,445486
3577,445650,18,445668
3573,445329,137,445811
3575,445383,126,445945
3574,445383,252,446066
3579,446162,76,446358
3583,446626,104,447011
3584,446638,71,447017
3586,447031,33,447072
3587,447049,21,447085
3590,447393,12,447405
3578,446080,159,447546
3592,447554,52,447661
3591,447553,105,447710
3593,447742,52,447794
3581,446511,152,447804
3582,446557,140,447811
3585,446751,195,447854
3589,447286,240,447974
3588,447103,284,448024
3595,448076,12,448088
3596,448101,14,448115
3598,448302,113,448479
3580,446167,187,448522
3594,448041,238,448616
3599,448665,10,448675
3597,448236,134,448679
3600,448764,106,448870
3601,448906,1,448907
3572,445236,633,448959
3605,449355,7,449362
3606,449523,10,449533
3604,449123,207,449620
3608,449744,53,449797
3610,449922,33,449955
3611,449992,24,450016
3609,449847,111,450098
3603,449083,219,450164
3602,449054,378,450292
3612,450449,51,450524
3613,450482,129,450685
3614,450618,57,450686
3607,449681,391,450724
3615,451382,27,451409
3616,451409,67,451476
3620,452001,42,452075
3619,451953,82,452157
3622,452095,36,452193
3617,451746,128,452423
3624,452721,69,452790
3618,451772,337,452850
3621,452033,254,452856
3625,452910,27,452937
3623,452164,229,452950
3626,453077,67,453168
3627,453130,77,453221
3631,453498,20,453526
3633,453533,21,453570
3637,453769,1,453776
3635,453748,75,453904
3638,453821,43,453923
3643,454330,17,454355
3641,454204,118,455034
3653,455193,16,455225
3652,455178,39,455265
3639,454029,127,455357
3647,454567,72,455437
3646,454506,92,455451
3648,454613,84,455479
3640,454123,91,455484
3649,454859,111,455539
3655,455545,45,455590
3636,453767,115,455656
3651,455154,57,455657
3656,455715,47,455786
3658,455791,39,455862
3654,455266,112,456204
3662,456286,11,456297
3660,455929,96,456337
3657,455754,155,456386
3661,456094,65,456395
3664,456642,27,456669
3632,453507,195,456737
3665,456895,61,456980
3666,456910,105,457061
3628,453300,232,457112
3645,454503,155,457131
3667,457177,21,457198
3668,457207,50,457257
3642,454219,221,457404
3663,456430,186,457470
3669,457487,2,457489
3630,453402,361,457547
3634,453679,206,457565
3650,455048,198,457597
3644,454336,215,457624
3672,457849,84,457983
3673,457904,41,457998
3674,457914,46,458020
3659,455864,307,458333
3670,457668,251,458523
3671,457751,307,458838
3676,458889,55,458944
3677,458961,50,459011
3629,453339,419,459029
3678,459146,36,459206
3679,459180,28,459210
3681,459259,80,459451
3675,458198,429,459468
3684,459660,6,459666
3683,459512,105,459715
3685,459920,32,459952
3680,459240,389,460056
3682,459494,207,460076
3686,460091,89,460180
3687,460200,218,460538
3689,460573,89,460662
3688,460261,355,460862
3690,461099,106,461205
3691,461237,35,461272
3692,461536,30,461566
3693,461772,19,461791
3694,461888,90,462034
3698,462114,32,462227
3696,462069,80,462301
3697,462107,92,462337
3700,462397,23,462420
3699,462367,55,462445
3695,461937,325,462585
3702,462846,45,462891
3701,462637,217,462899
3703,463111,6,463117
3704,463143,82,463249
3705,463194,87,463312
3706,463524,165,463689
3708,463788,33,463821
3707,463724,109,463866
3712,464119,45,464196
3713,464264,89,464481
3714,464498,31,464529
3715,464533,55,464588
3709,463933,245,464802
3717,464836,2,464844
3710,463979,303,465005
3711,464037,243,465066
3716,464834,177,465123
3720,465277,34,465311
3719,465138,87,465342
3718,465134,103,465358
3721,465496,3,465499
3722,465716,66,465806
3724,465883,1,465884
3723,465752,139,465978
3725,465896,118,466040
3730,466308,33,466469
3727,466206,77,466591
3731,466517,83,466810
3729,466241,136,466826
3726,466197,221,466915
3728,466231,246,466993
3733,467116,11,467127
3732,467019,136,467166
3736,467352,4,467356
3735,467206,87,467387
3734,467203,160,467454
3737,467594,21,467615
3739,467793,27,467868
3741,467984,1,467985
3740,467884,57,467986
3744,468107,11,468134
3743,468085,57,468177
3745,468147,26,468179
3746,468339,70,468409
3748,468420,6,468426
3747,468412,12,468430
3749,468443,66,468509
3752,468664,22,468686
3751,468568,80,468710
3750,468537,110,468749
3742,468015,235,468819
3738,467779,335,468894
3753,469097,19,469116
3755,469366,45,469411
3754,469201,200,469446
3759,469746,36,469855
3761,469864,5,469869
3757,469669,80,469902
3762,469965,56,470045
3763,469989,41,470062
3756,469599,134,470191
3765,470244,16,470260
3768,470603,48,470736
3769,470676,46,470753
3770,470689,54,470783
3771,470793,47,470840
3766,470445,132,470907
3780,471649,13,471662
3776,471525,51,471689
3781,471958,24,471982
3779,471605,107,472113
3775,471422,119,472141
3783,472149,34,472183
3785,472262,26,472344
3782,472006,75,472395
3777,471530,134,472444
3778,471565,148,472481
3788,472613,25,472638
3787,472549,64,472646
3767,470564,149,472724
3758,469716,191,472726
3789,472769,23,472792
3764,470203,286,472813
3791,472928,9,472937
3793,472988,26,473070
3794,473151,19,473178
3795,473164,20,473190
3800,473441,23,473464
3797,473312,43,473467
3801,473479,20,473499
3796,473270,138,473749
3802,473539,59,473816
3804,473863,8,473871
3803,473565,98,473913
3773,471340,176,474166
3808,474319,9,474328
3813,474592,1,474593
3810,474483,39,474696
3807,474281,136,474728
3809,474458,82,474730
3786,472269,210,474936
3816,475072,23,475095
3814,474987,107,475237
3818,475299,48,475379
3820,475487,18,475513
3822,475542,34,475688
3824,475565,26,475690
3790,472816,324,476043
3827,476294,41,476335
3826,476095,181,476469
3828,476364,74,476543
3829,476473,98,476641
3774,471372,173,476742
3798,473327,145,476758
3799,473408,253,476775
3831,476788,46,476858
3836,477014,12,477026
3835,476978,57,477147
3837,477064,50,477173
3832,476808,78,477184
3833,476869,129,477228
3834,476928,98,477258
3784,472214,224,477295
3806,474209,140,477299
3811,474530,144,477317
3840,477703,24,477727
3841,477765,53,477818
3842,477831,75,477906
3819,475383,190,477976
3817,475273,239,478041
3821,475490,153,478061
3823,475550,242,478183
3844,478277,3,478280
3845,478318,74,478456
3846,478473,39,478592
3848,478533,94,478726
3825,476067,134,478736
3849,478809,53,478862
3805,473960,169,478898
