id,ta,ts,tf
331,40462,45,40522
323,39949,262,40710
334,40642,114,40824
329,40410,198,41022
333,40507,206,41228
335,41182,74,41302
336,41323,15,41338
338,41598,56,41654
332,40472,359,41732
337,41571,178,41910
340,41854,63,41973
341,41950,32,42005
339,41621,277,42282
342,42380,127,42507
343,42493,16,42523
344,42730,67,42797
345,42797,19,42816
346,42868,20,42888
324,39981,411,42942
347,42877,76,43018
348,43323,188,43511
350,43633,51,43684
349,43606,165,43822
351,43751,82,43904
354,43987,2,43989
353,43918,96,44016
355,44200,47,44247
357,44269,57,44326
356,44252,76,44385
352,43816,354,44536
358,44584,156,44740
359,44903,84,44987
360,44938,403,45390
361,45542,43,45585
362,45705,11,45716
363,45710,19,45735
364,45787,37,45824
365,45874,7,45881
366,45895,6,45901
367,45905,164,46069
368,46161,49,46210
370,46274,8,46282
369,46217,315,46540
371,46720,25,46745
375,46839,8,46847
372,46722,175,46928
376,46957,85,47042
374,46834,159,47172
377,47016,140,47312
379,47303,34,47346
380,47387,3,47390
381,47394,27,47421
373,46761,207,47583
383,47661,61,47722
386,47763,22,47785
388,47796,13,47809
384,47731,58,47824
389,47879,63,47942
378,47160,219,48019
382,47462,219,48238
385,47742,227,48465
393,48519,11,48530
390,48456,93,48569
391,48505,70,48639
396,48654,17,48671
397,48670,2,48673
392,48507,166,48824
399,48907,4,48911
394,48633,205,49033
400,49073,28,49101
395,48644,213,49274
402,49349,45,49394
403,49469,3,49472
401,49097,180,49502
404,49630,44,49674
398,48882,248,49794
406,49887,1,49888
405,49712,232,50027
407,50057,47,50104
408,50151,36,50187
410,50218,6,50224
409,50212,20,50238
387,47788,311,50447
412,50403,193,50640
413,50609,71,50711
414,50682,136,50847
415,50868,191,51059
411,50251,218,51256
417,51341,1,51342
416,51169,106,51363
419,51541,16,51557
420,51566,50,51616
421,51764,12,51776
422,51788,61,51849
418,51526,324,51989
423,52372,15,52387
426,52514,9,52523
428,52566,23,52589
424,52499,103,52634
427,52552,73,52707
429,52643,126,52833
430,52814,27,52860
431,52971,129,53100
432,53098,30,53130
433,53237,23,53260
425,52512,270,53312
435,53387,81,53468
436,53563,9,53572
434,53383,113,53586
437,53865,239,54104
438,54175,106,54281
439,54355,45,54400
440,54414,61,54475
441,54483,117,54600
444,54739,38,54777
443,54716,83,54837
445,54851,10,54861
442,54676,210,55017
446,55015,119,55136
448,55173,52,55225
449,55218,35,55260
447,55046,90,55313
451,55536,20,55556
450,55470,116,55606
452,55724,15,55739
453,55782,16,55798
454,55951,20,55971
455,56111,72,56183
456,56203,12,56215
458,56568,30,56598
459,56595,9,56607
457,56536,175,56750
461,56730,41,56791
460,56638,159,56950
462,57070,1,57071
463,57135,46,57181
464,57136,62,57243
465,57178,221,57464
466,57628,127,57755
467,57910,197,58107
468,58130,27,58157
469,58187,12,58199
471,58596,166,58762
473,58775,51,58826
472,58676,86,58899
475,59047,10,59057
474,59022,38,59070
476,59219,42,59261
477,59260,10,59271
470,58477,485,59365
478,59361,24,59389
479,59369,101,59490
480,59902,13,59915
482,60032,56,60088
481,59903,189,60160
483,60498,28,60526
485,60668,53,60721
486,60737,2,60739
487,60744,99,60843
484,60630,244,61028
489,61013,38,61066
491,61057,107,61173
493,61199,6,61205
494,61245,14,61259
490,61052,133,61326
492,61171,217,61543
496,61598,5,61603
495,61497,97,61645
498,61629,104,61749
501,61836,10,61846
500,61694,128,61887
488,60779,277,62164
504,62199,7,62206
502,62099,88,62259
505,62222,69,62328
506,62268,144,62472
508,62416,101,62573
510,62692,42,62734
511,62763,1,62764
507,62303,192,62808
512,62846,54,62900
513,62965,78,63043
509,62617,209,63149
515,63147,57,63206
516,63247,27,63274
517,63334,43,63377
514,63041,283,63559
519,63601,54,63655
521,63672,67,63739
522,63818,31,63849
518,63343,253,63964
523,64171,36,64207
520,63650,297,64297
525,64327,71,64398
526,64427,23,64450
524,64282,165,64556
527,64704,9,64713
503,62186,314,64879
530,64942,2,64944
532,65058,26,65084
529,64767,210,65117
533,65117,32,65149
534,65145,69,65218
535,65195,42,65260
536,65325,13,65338
537,65337,16,65354
531,65027,139,65428
538,65384,49,65477
539,65475,73,65550
528,64738,216,65766
540,65885,31,65916
541,65973,52,66025
542,66034,38,66072
544,66109,56,66165
543,66077,92,66225
549,66222,44,66269
547,66179,63,66332
546,66125,72,66404
548,66191,127,66531
499,61631,400,66741
550,66836,76,66912
551,67014,54,67068
545,66117,271,67142
554,67322,28,67350
552,67199,196,67423
557,67497,6,67503
555,67355,131,67560
556,67458,135,67695
559,67712,2,67714
560,67714,105,67819
553,67320,139,67941
562,67945,71,68016
563,68062,50,68112
565,68237,3,68240
564,68218,24,68245
566,68262,21,68283
567,68325,45,68370
561,67903,272,68427
568,68429,45,68474
569,68474,16,68490
570,68482,32,68522
571,68539,107,68646
572,68675,6,68681
573,68722,58,68780
558,67626,278,68969
574,68870,213,69182
575,69178,86,69268
497,61612,447,69658
576,69479,226,69884
579,70107,15,70122
577,69951,178,70144
578,70090,76,70220
582,70275,3,70278
583,70291,22,70313
580,70190,173,70418
585,70455,49,70504
584,70350,148,70615
581,70262,186,70801
586,70990,110,71100
587,71058,115,71215
590,71303,47,71350
589,71278,167,71492
591,71467,93,71585
592,71518,184,71769
593,71860,1,71861
594,71923,34,71957
588,71127,270,72011
595,71998,186,72197
596,72458,77,72535
598,73090,18,73108
597,72990,136,73144
599,73430,80,73510
600,74220,21,74241
601,74300,43,74343
602,74344,36,74380
604,74631,121,74752
605,74738,48,74800
606,74912,49,74961
607,74913,118,75079
603,74574,402,75312
609,75344,111,75455
611,75557,81,75638
610,75497,152,75730
612,75913,52,75965
613,76044,3,76047
608,75084,355,76066
615,76230,75,76305
614,76223,97,76395
616,76403,59,76462
617,76642,199,76841
619,76951,8,76959
618,76718,261,77110
621,77125,46,77171
623,77230,15,77245
620,77006,120,77291
624,77276,56,77347
626,77346,30,77377
625,77327,96,77473
629,77554,50,77604
627,77398,187,77710
630,77709,50,77760
631,77753,105,77865
633,77826,174,78039
635,78131,43,78174
634,77976,139,78221
636,78246,85,78331
628,77528,218,78524
638,78472,107,78631
639,78616,29,78660
643,78695,6,78701
641,78639,90,78756
642,78690,70,78826
640,78620,173,78999
644,79008,3,79011
645,79022,82,79104
646,79092,163,79267
622,77200,230,79477
647,79467,39,79516
648,79482,36,79552
650,79591,34,79625
652,79638,16,79654
653,79708,41,79749
649,79566,174,79831
656,79990,43,80033
657,80083,1,80084
655,79811,214,80089
637,78404,242,80317
654,79735,237,80554
661,80772,9,80781
651,79615,261,80824
659,80690,153,80977
662,80946,58,81035
660,80771,298,81333
663,81479,52,81531
632,77783,333,81718
665,81753,141,81894
664,81676,207,82066
666,82123,113,82236
668,82260,47,82307
667,82174,83,82366
669,82373,45,82418
670,82406,79,82497
671,82419,192,82689
673,82697,38,82735
674,82869,26,82895
658,80341,349,83038
672,82514,290,83328
676,83412,1,83413
675,83408,342,83751
678,83730,58,83809
677,83729,149,83958
679,83954,36,83994
680,84205,25,84230
682,84247,16,84263
681,84214,253,84499
684,84436,116,84615
686,84627,35,84662
685,84600,87,84737
687,84893,102,84995
683,84362,294,85133
688,85184,116,85300
689,85189,145,85445
690,85451,37,85488
691,85474,30,85518
693,85615,21,85636
692,85602,41,85664
695,85695,14,85709
694,85639,50,85728
696,85781,88,85869
697,85867,14,85883
698,85972,5,85977
700,86050,69,86119
702,86227,36,86263
699,86002,216,86323
701,86179,212,86535
704,86617,27,86644
703,86518,209,86771
706,86833,38,86871
707,86884,1,86885
705,86808,129,86976
708,87080,17,87097
709,87317,168,87485
710,87787,73,87860
711,87879,58,87937
712,88096,1,88097
714,88469,2,88471
713,88436,39,88477
716,88734,21,88755
717,88918,24,88942
718,89030,120,89150
719,89157,18,89175
715,88660,556,89399
721,89423,50,89473
720,89391,93,89542
722,89615,283,89898
723,89849,58,89956
724,90059,32,90091
725,90225,37,90262
727,90310,1,90311
726,90290,72,90363
729,90857,15,90872
728,90819,100,90934
731,91004,34,91038
730,90950,103,91087
732,91165,11,91176
733,91338,31,91369
734,91347,109,91478
735,91409,132,91610
737,91694,23,91717
736,91605,183,91816
738,91848,32,91880
739,91924,81,92005
740,92692,57,92749
741,92961,54,93015
743,93073,14,93087
745,93124,3,93127
742,92997,109,93141
746,93173,37,93210
744,93120,115,93293
747,93277,21,93314
748,93436,8,93444
749,93595,52,93647
750,93910,54,93964
751,93932,34,93998
752,94145,11,94156
753,94409,65,94474
755,94579,15,94594
754,94570,66,94651
758,95422,99,95521
759,95559,11,95570
760,95585,78,95663
761,95622,41,95704
762,95722,92,95814
763,95767,73,95887
764,95942,1,95943
756,95274,356,96025
765,96196,102,96298
766,96316,116,96432
768,96392,119,96551
769,96486,157,96708
757,95421,348,96867
771,96814,84,96951
770,96650,175,97126
767,96392,188,97314
772,97341,15,97356
773,97439,71,97510
774,97649,60,97709
775,97698,12,97721
776,98069,72,98141
777,98200,215,98415
778,98448,152,98600
779,98519,184,98784
781,98746,173,98957
782,99063,17,99080
784,99161,54,99215
783,99142,128,99324
789,99363,6,99369
786,99289,63,99393
787,99352,106,99499
790,99526,37,99563
785,99259,111,99647
791,99729,31,99760
780,98606,335,99845
792,99821,134,99979
793,99946,80,100059
796,100104,31,100135
795,99984,180,100270
797,100172,164,100434
788,99363,184,100618
798,100596,43,100661
799,100630,52,100713
803,100786,37,100823
804,100886,1,100887
802,100777,125,100940
794,99981,204,101080
800,100670,224,101304
806,101314,55,101369
807,101381,19,101400
805,101304,69,101447
808,101401,138,101585
809,101582,46,101631
801,100734,312,101943
811,102011,4,102015
810,101855,174,102121
812,102247,21,102268
814,102325,69,102394
815,102350,133,102527
813,102311,266,102779
816,102851,28,102879
817,102981,57,103038
819,103333,39,103372
821,103414,4,103418
820,103361,51,103427
822,103439,140,103579
823,103626,85,103711
824,103804,20,103824
818,103196,554,104089
825,104371,83,104454
826,104662,34,104696
827,104740,78,104818
829,104830,49,104879
828,104766,83,104950
833,105367,29,105396
834,105378,30,105426
830,105222,220,105501
836,105539,1,105540
832,105351,131,105633
837,105685,46,105731
835,105405,168,105847
839,105857,76,105933
840,105936,16,105952
841,105970,17,105987
842,106024,60,106084
843,106119,12,106131
844,106211,4,106215
831,105325,190,106222
838,105687,193,106415
846,106458,13,106471
847,106514,68,106582
848,106705,122,106827
850,106856,20,106876
849,106755,73,106920
845,106449,444,107189
854,107303,61,107364
851,107016,239,107489
855,107419,117,107606
856,107582,139,107745
853,107239,202,107947
858,107906,66,108013
857,107891,71,108084
859,108149,31,108180
860,108190,33,108223
861,108229,129,108358
852,107198,290,108567
863,108594,11,108605
864,108723,81,108804
862,108580,230,108902
867,108945,7,108952
865,108782,112,109021
866,108814,118,109139
870,109248,36,109284
869,109245,65,109346
868,109208,212,109521
871,109524,7,109531
872,109641,28,109669
874,109802,6,109808
873,109794,49,109849
875,109897,138,110035
876,110020,133,110168
879,110186,21,110207
880,110285,1,110286
881,110291,16,110307
878,110179,135,110352
882,110295,47,110399
877,110083,162,110550
886,110543,95,110645
883,110472,102,110747
889,110790,3,110793
888,110752,48,110803
890,110803,65,110868
885,110538,120,110983
892,111161,50,111211
887,110597,269,111302
894,111297,18,111320
893,111268,63,111383
895,111350,86,111469
896,111430,40,111509
897,111510,121,111631
898,111717,20,111737
899,111821,2,111823
900,111934,51,111985
901,112020,16,112036
884,110517,337,112056
903,112242,24,112266
904,112274,45,112319
902,112113,212,112394
905,112308,123,112517
907,112424,219,112736
906,112378,225,112961
908,113024,15,113039
891,111035,374,113293
909,113266,27,113320
910,113287,200,113520
911,113390,226,113746
913,113880,4,113884
914,113937,3,113940
915,114016,8,114024
916,114021,39,114063
912,113584,304,114104
917,114226,41,114267
919,114307,3,114310
918,114292,30,114325
921,114454,26,114480
922,114650,8,114658
923,114692,139,114831
924,114843,6,114849
925,114894,1,114895
926,114919,32,114951
920,114428,389,115029
929,115161,23,115184
931,115203,27,115230
927,114945,242,115321
930,115178,114,115435
932,115600,66,115666
934,115779,34,115813
928,115149,356,115891
936,115911,47,115958
935,115831,111,116049
937,116098,5,116103
933,115720,349,116403
938,116363,40,116443
939,116486,47,116533
940,116532,34,116567
942,116576,26,116602
941,116564,65,116658
943,116668,19,116687
944,116705,9,116714
945,116892,14,116906
946,117110,65,117175
948,117569,19,117588
947,117539,117,117675
950,118381,23,118404
949,118356,56,118435
951,118555,131,118686
952,118870,1,118871
953,119192,32,119224
955,119571,36,119607
957,119611,82,119693
959,119737,59,119796
960,119756,52,119848
954,119336,368,119933
961,119934,3,119937
962,120116,61,120177
963,120134,50,120227
958,119663,282,120329
964,120236,308,120637
956,119590,350,120987
965,120962,200,121187
966,121341,89,121430
968,121936,25,121961
969,121970,21,121991
973,122073,1,122074
971,122043,47,122091
974,122120,4,122124
967,121896,150,122144
972,122046,88,122232
975,122271,63,122334
977,122361,1,122362
978,122392,31,122423
979,122453,18,122471
976,122344,116,122510
980,122473,100,122610
981,122594,50,122660
970,121984,208,122819
983,122948,5,122953
982,122889,106,123000
987,123152,32,123184
989,123179,9,123193
986,123103,103,123247
988,123163,65,123312
985,123036,189,123434
990,123462,9,123471
984,122987,311,123718
991,123960,69,124029
993,124000,42,124071
992,123996,56,124127
994,124048,56,124183
995,124117,67,124250
996,124419,7,124426
1000,124682,19,124701
998,124603,140,124762
1001,124763,2,124765
1003,124808,66,124874
999,124618,138,124968
1002,124766,208,125176
1005,125322,55,125377
1004,125258,154,125467
1007,125547,22,125569
997,124598,269,125671
1008,125734,59,125793
1009,125857,18,125875
1010,125866,57,125932
1012,125925,21,125953
1011,125914,75,126028
1013,126046,14,126060
1014,126082,102,126184
1015,126197,45,126242
1006,125452,282,126344
1016,126666,48,126714
1017,126688,38,126752
1019,126865,23,126888
1020,126886,60,126948
1022,126988,129,127117
1023,127110,38,127155
1024,127276,30,127306
1018,126702,335,127367
1025,127371,129,127500
1021,126954,246,127742
1026,127759,24,127783
1027,127793,154,127947
1028,127913,190,128137
1031,128067,87,128224
1032,128099,189,128413
1034,128508,6,128514
1033,128422,93,128521
1035,128564,107,128671
1030,128001,243,128862
1036,128731,140,129002
1039,128979,104,129106
1041,129188,1,129189
1038,128909,116,129223
1042,129280,50,129330
1037,128799,202,129475
1040,129103,288,129763
1046,129917,18,129935
1045,129915,66,129999
1047,130005,23,130028
1044,129763,234,130104
1051,130129,45,130174
1050,130113,85,130243
1053,130312,10,130322
1049,130037,98,130342
1054,130328,73,130415
1052,130159,202,130617
1057,130765,3,130768
1055,130587,189,130809
1056,130653,199,131008
1060,131032,11,131043
1059,130980,74,131093
1062,131144,53,131197
1063,131150,129,131326
1048,130022,233,131508
1061,131085,252,131760
1065,131752,272,132032
1066,131932,151,132183
1069,132264,41,132305
1067,131947,183,132407
1070,132514,114,132628
1068,132170,273,132794
1071,132738,77,132871
1073,132850,67,132938
1072,132742,167,133105
1074,133212,101,133313
1075,133432,51,133483
1058,130906,295,133552
1076,133557,34,133591
1077,133734,45,133779
1043,129596,339,133970
1078,133967,13,133983
1079,134032,168,134200
1080,134128,137,134337
1082,134355,1,134356
1083,134380,26,134406
1084,134643,20,134663
1081,134248,325,134709
1085,134679,86,134795
1086,134788,15,134810
1087,134834,24,134858
1088,134897,4,134901
1064,131193,390,135179
1090,135151,179,135358
1091,135400,51,135451
1092,135485,28,135513
1093,135659,122,135781
1094,135758,90,135871
1095,135978,73,136051
1097,136119,67,136186
1029,127927,498,136287
1099,136347,47,136394
1100,136446,86,136532
1101,136474,118,136650
1102,136644,15,136665
1096,136087,253,136806
1098,136265,427,137233
1103,137448,59,137507
1106,137564,17,137581
1105,137503,122,137646
1104,137470,131,137777
1108,137789,1,137790
1109,137796,157,137953
1111,138005,54,138059
1112,138065,22,138087
1113,138115,19,138134
1107,137765,181,138211
1114,138219,93,138312
1115,138324,161,138485
1116,138511,60,138571
1117,138717,4,138721
1110,137961,263,138792
1118,138837,43,138880
1119,139017,310,139327
1120,139552,32,139584
1121,139574,88,139672
1122,139659,63,139735
1123,139700,141,139876
1125,139857,32,139908
1126,139864,36,139944
1127,139867,46,139990
1129,140015,77,140092
1089,135097,767,140212
1131,140281,16,140297
1124,139846,163,140391
1134,140468,8,140476
1133,140458,47,140513
1132,140398,134,140587
1136,140678,10,140688
1135,140571,223,140820
1137,140956,2,140958
1128,139979,249,141064
1139,141120,58,141178
1140,141203,37,141240
1141,141231,71,141311
1143,141291,39,141350
1138,141107,111,141423
1144,141426,133,141559
1146,141774,4,141778
1142,141273,266,141826
1145,141506,308,142134
1147,142159,85,142244
1148,142264,17,142281
1149,142298,90,142388
1151,142462,3,142465
1153,142510,8,142518
1152,142494,29,142531
1150,142427,196,142663
1155,142726,78,142804
1154,142695,228,143001
1156,143052,139,143191
1157,143424,8,143432
1160,143437,12,143449
1158,143425,22,143466
1161,143497,16,143513
1159,143426,116,143598
1162,143603,1,143604
1163,143620,66,143686
1166,143814,4,143818
1167,144039,22,144061
1168,144061,69,144130
1169,144127,10,144140
1165,143796,310,144211
1170,144203,70,144281
1171,144333,49,144382
1130,140172,979,144718
1172,144703,17,144735
1173,144901,65,144966
1174,145055,87,145142
1175,145259,126,145385
1176,145305,205,145590
1177,145528,120,145710
1178,145592,160,145870
1179,145872,42,145914
1164,143720,600,146140
1180,146026,189,146329
1181,146324,7,146336
1184,146626,28,146654
1183,146582,80,146690
1186,146706,55,146761
1187,146788,3,146791
1182,146457,224,146847
1188,146890,77,146967
1189,147104,47,147151
1185,146661,284,147255
1190,147373,138,147511
1191,147491,78,147589
1192,147632,43,147675
1194,147814,35,147849
1195,147950,156,148106
1197,148204,44,148248
1198,148221,80,148328
1199,148458,14,148472
1193,147641,516,148520
1196,148201,291,148811
1201,148780,89,148900
1202,148887,39,148939
1200,148754,238,149177
1203,149193,55,149248
1204,149292,20,149312
1205,149585,4,149589
1206,149680,42,149722
1207,149908,20,149928
1209,150028,26,150054
1210,150067,28,150095
1208,149929,191,150174
1211,150129,135,150309
1212,150475,63,150538
1213,150664,28,150692
1215,150695,32,150727
1214,150687,83,150807
1216,150813,17,150830
1217,150967,51,151018
1218,151112,18,151130
1219,151170,35,151205
1220,151663,217,151880
1221,151941,40,151981
1222,152073,4,152077
1223,152102,13,152115
1224,152112,95,152210
1226,152265,32,152297
1225,152117,210,152452
1228,152599,55,152654
1230,152761,38,152799
1231,152783,30,152829
1227,152348,301,152876
1232,152836,97,152973
1233,152836,107,153080
1235,153116,25,153141
1234,153014,80,153185
1229,152663,221,153406
1236,153484,40,153524
1238,153535,37,153572
1237,153517,213,153774
1239,153887,3,153890
1240,153996,1,153997
1241,154133,18,154151
1242,154216,71,154287
1243,154251,61,154348
1244,154353,69,154422
1245,154402,105,154527
1248,154848,48,154896
1247,154718,184,154950
1249,154941,179,155129
1250,155112,51,155180
1251,155282,47,155329
1252,155291,42,155371
1246,154698,317,155566
1254,155546,38,155604
1257,155720,3,155723
1256,155690,45,155738
1253,155412,174,155826
1258,155919,24,155943
1259,155981,67,156048
1260,156034,70,156118
1255,155666,236,156223
1262,156317,28,156345
1263,156382,4,156386
1265,156708,16,156724
1261,156291,486,156825
1266,156825,78,156903
1267,157049,60,157109
1268,157094,39,157148
1269,157104,125,157273
1264,156599,475,157602
1271,157602,47,157649
1270,157575,106,157755
1273,157993,12,158005
1274,158029,12,158041
1275,158042,37,158079
1277,158135,28,158163
1272,157931,265,158285
1276,158116,156,158441
1280,158521,39,158560
1279,158414,146,158626
1282,158621,83,158709
1283,158806,33,158839
1285,158881,1,158882
1281,158610,173,158916
1286,158911,23,158939
1284,158874,83,159022
1287,159061,79,159140
1288,159268,73,159341
1289,159323,18,159359
1291,159347,62,159421
1290,159334,131,159552
1278,158165,305,159690
1292,159725,25,159750
1294,159869,12,159881
1293,159869,134,160015
1295,159977,133,160148
1296,160047,187,160335
1297,160959,93,161052
1298,161058,79,161137
1299,161212,99,161311
1301,161451,132,161583
1302,161559,141,161724
1304,161704,36,161760
1307,161775,1,161776
1306,161731,43,161804
1305,161724,83,161887
1308,161980,19,161999
1300,161451,148,162054
1311,162103,21,162124
1309,162029,157,162232
1312,162222,154,162386
1310,162067,184,162570
1303,161568,209,162779
1313,162905,4,162909
1314,162963,13,162976
1316,163072,47,163119
1315,163040,113,163200
1317,163351,112,163463
1320,163555,25,163580
1319,163508,97,163630
1321,163639,25,163664
1318,163352,166,163776
1322,163794,5,163799
1323,163875,10,163885
1324,163923,6,163929
1325,164131,10,164141
1326,164250,5,164255
1328,164451,125,164576
1330,164692,48,164740
1327,164265,416,164854
1332,164912,16,164928
1334,164998,13,165011
1331,164884,116,165029
1335,165019,43,165072
1336,165065,91,165163
1337,165122,83,165246
1338,165206,48,165294
1339,165286,99,165393
1333,164953,163,165556
1340,165430,187,165743
1342,165997,108,166105
1329,164612,399,166220
1344,166229,1,166230
1343,166213,45,166266
1346,166325,11,166336
1345,166275,184,166470
1347,166637,43,166680
1349,166685,28,166713
1350,166710,60,166773
1351,166781,1,166782
1348,166642,82,166851
1354,167018,3,167021
1352,166993,45,167041
1341,165544,382,167105
1355,167101,20,167125
1353,167001,291,167416
1356,167573,19,167592
1358,167781,147,167928
1359,167916,22,167950
1361,168073,11,168084
1360,167986,147,168144
1357,167648,317,168292
1363,168422,38,168460
