id,ta,ts,tf
330,40410,61,40665
331,40462,45,40710
324,39981,411,41121
334,40642,114,41235
329,40410,198,41433
336,41323,15,41448
333,40507,206,41654
335,41182,74,41728
332,40472,359,42087
338,41598,56,42143
341,41950,32,42175
340,41854,63,42238
337,41571,178,42416
339,41621,277,42693
343,42493,16,42709
342,42380,127,42836
345,42797,19,42855
344,42730,67,42922
346,42868,20,42942
347,42877,76,43018
348,43323,188,43511
349,43606,165,43771
350,43633,51,43822
351,43751,82,43904
352,43816,354,44258
354,43987,2,44260
353,43918,96,44356
355,44200,47,44403
357,44269,57,44460
356,44252,76,44536
358,44584,156,44740
359,44903,84,44987
360,44938,403,45390
361,45542,43,45585
362,45705,11,45716
363,45710,19,45735
364,45787,37,45824
365,45874,7,45881
366,45895,6,45901
367,45905,164,46069
368,46161,49,46210
369,46217,315,46532
370,46274,8,46540
371,46720,25,46745
372,46722,175,46920
375,46839,8,46928
373,46761,207,47135
376,46957,85,47220
374,46834,159,47379
377,47016,140,47519
380,47387,3,47522
379,47303,34,47556
381,47394,27,47583
378,47160,219,47802
383,47661,61,47863
388,47796,13,47876
386,47763,22,47898
384,47731,58,47956
382,47462,219,48175
389,47879,63,48238
385,47742,227,48465
387,47788,311,48776
397,48670,2,48778
393,48519,11,48789
396,48654,17,48806
391,48505,70,48876
390,48456,93,48969
399,48907,4,48973
392,48507,166,49139
394,48633,205,49344
400,49073,28,49372
395,48644,213,49585
403,49469,3,49588
402,49349,45,49633
398,48882,248,49881
404,49630,44,49925
406,49887,1,49926
401,49097,180,50106
405,49712,232,50338
410,50218,6,50344
409,50212,20,50364
407,50057,47,50411
408,50151,36,50447
411,50251,218,50665
412,50403,193,50858
413,50609,71,50929
414,50682,136,51065
415,50868,191,51256
416,51169,106,51362
417,51341,1,51363
418,51526,324,51850
419,51541,16,51866
421,51764,12,51878
420,51566,50,51928
422,51788,61,51989
423,52372,15,52387
424,52499,103,52602
426,52514,9,52611
428,52566,23,52634
427,52552,73,52707
425,52512,270,52977
430,52814,27,53004
429,52643,126,53130
431,52971,129,53259
432,53098,30,53289
433,53237,23,53312
434,53383,113,53496
435,53387,81,53577
436,53563,9,53586
437,53865,239,54104
438,54175,106,54281
439,54355,45,54400
440,54414,61,54475
441,54483,117,54600
442,54676,210,54886
444,54739,38,54924
445,54851,10,54934
443,54716,83,55017
446,55015,119,55136
447,55046,90,55226
448,55173,52,55278
449,55218,35,55313
450,55470,116,55586
451,55536,20,55606
452,55724,15,55739
453,55782,16,55798
454,55951,20,55971
455,56111,72,56183
456,56203,12,56215
457,56536,175,56711
459,56595,9,56720
458,56568,30,56750
460,56638,159,56909
461,56730,41,56950
462,57070,1,57071
463,57135,46,57181
464,57136,62,57243
465,57178,221,57464
466,57628,127,57755
467,57910,197,58107
468,58130,27,58157
469,58187,12,58199
470,58477,485,58962
473,58775,51,59013
472,58676,86,59099
475,59047,10,59109
471,58596,166,59275
474,59022,38,59313
477,59260,10,59323
476,59219,42,59365
478,59361,24,59389
479,59369,101,59490
480,59902,13,59915
481,59903,189,60104
482,60032,56,60160
483,60498,28,60526
484,60630,244,60874
486,60737,2,60876
485,60668,53,60929
487,60744,99,61028
488,60779,277,61305
493,61199,6,61311
489,61013,38,61349
494,61245,14,61363
491,61057,107,61470
490,61052,133,61603
492,61171,217,61820
496,61598,5,61825
495,61497,97,61922
501,61836,10,61932
498,61629,104,62036
500,61694,128,62164
499,61631,400,62564
504,62199,7,62571
502,62099,88,62659
505,62222,69,62728
506,62268,144,62872
511,62763,1,62873
508,62416,101,62974
510,62692,42,63016
507,62303,192,63208
512,62846,54,63262
513,62965,78,63340
497,61612,447,63787
516,63247,27,63814
515,63147,57,63871
517,63334,43,63914
509,62617,209,64123
522,63818,31,64154
519,63601,54,64208
521,63672,67,64275
503,62186,314,64589
523,64171,36,64625
526,64427,23,64648
514,63041,283,64931
527,64704,9,64940
525,64327,71,65011
530,64942,2,65013
518,63343,253,65266
532,65058,26,65292
524,64282,165,65457
533,65117,32,65489
536,65325,13,65502
537,65337,16,65518
535,65195,42,65560
520,63650,297,65857
534,65145,69,65926
538,65384,49,65975
539,65475,73,66048
531,65027,139,66187
540,65885,31,66218
529,64767,210,66428
542,66034,38,66466
541,65973,52,66518
528,64738,216,66734
549,66222,44,66778
544,66109,56,66834
547,66179,63,66897
546,66125,72,66969
543,66077,92,67061
548,66191,127,67188
550,66836,76,67264
551,67014,54,67318
545,66117,271,67589
557,67497,6,67595
554,67322,28,67623
553,67320,139,67762
559,67712,2,67764
555,67355,131,67895
552,67199,196,68091
556,67458,135,68226
560,67714,105,68331
565,68237,3,68334
562,67945,71,68405
564,68218,24,68429
566,68262,21,68450
563,68062,50,68500
567,68325,45,68545
569,68474,16,68561
558,67626,278,68839
572,68675,6,68845
570,68482,32,68877
568,68429,45,68922
561,67903,272,69194
573,68722,58,69252
571,68539,107,69359
574,68870,213,69572
575,69178,86,69658
576,69479,226,69884
577,69951,178,70129
579,70107,15,70144
578,70090,76,70220
580,70190,173,70393
582,70275,3,70396
583,70291,22,70418
581,70262,186,70604
585,70455,49,70653
584,70350,148,70801
586,70990,110,71100
587,71058,115,71215
588,71127,270,71485
590,71303,47,71532
589,71278,167,71699
591,71467,93,71792
592,71518,184,71976
593,71860,1,71977
594,71923,34,72011
595,71998,186,72197
596,72458,77,72535
597,72990,136,73126
598,73090,18,73144
599,73430,80,73510
600,74220,21,74241
601,74300,43,74343
602,74344,36,74380
603,74574,402,74976
605,74738,48,75024
604,74631,121,75145
606,74912,49,75194
607,74913,118,75312
608,75084,355,75667
609,75344,111,75778
611,75557,81,75859
610,75497,152,76011
612,75913,52,76063
613,76044,3,76066
614,76223,97,76320
615,76230,75,76395
616,76403,59,76462
617,76642,199,76841
618,76718,261,77102
619,76951,8,77110
620,77006,120,77230
621,77125,46,77276
623,77230,15,77291
622,77200,230,77521
626,77346,30,77551
624,77276,56,77607
625,77327,96,77703
629,77554,50,77753
627,77398,187,77940
630,77709,50,77990
631,77753,105,78095
628,77528,218,78313
635,78131,43,78356
633,77826,174,78530
634,77976,139,78669
636,78246,85,78754
643,78695,6,78760
639,78616,29,78789
632,77783,333,79122
644,79008,3,79125
642,78690,70,79195
638,78472,107,79302
641,78639,90,79392
645,79022,82,79474
640,78620,173,79647
637,78404,242,79889
652,79638,16,79905
648,79482,36,79941
647,79467,39,79980
650,79591,34,80014
653,79708,41,80055
646,79092,163,80218
657,80083,1,80219
656,79990,43,80262
649,79566,174,80436
651,79615,261,80697
655,79811,214,80911
661,80772,9,80920
654,79735,237,81157
662,80946,58,81215
659,80690,153,81368
658,80341,349,81717
663,81479,52,81769
660,80771,298,82067
665,81753,141,82208
664,81676,207,82415
668,82260,47,82462
667,82174,83,82545
669,82373,45,82590
666,82123,113,82703
670,82406,79,82782
673,82697,38,82820
671,82419,192,83012
674,82869,26,83038
672,82514,290,83328
675,83408,342,83750
676,83412,1,83751
678,83730,58,83809
677,83729,149,83958
679,83954,36,83994
680,84205,25,84230
681,84214,253,84483
682,84247,16,84499
684,84436,116,84615
683,84362,294,84909
686,84627,35,84944
685,84600,87,85031
687,84893,102,85133
688,85184,116,85300
689,85189,145,85445
690,85451,37,85488
691,85474,30,85518
692,85602,41,85643
693,85615,21,85664
694,85639,50,85714
695,85695,14,85728
696,85781,88,85869
697,85867,14,85883
698,85972,5,85977
699,86002,216,86218
700,86050,69,86287
702,86227,36,86323
701,86179,212,86535
703,86518,209,86744
704,86617,27,86771
705,86808,129,86937
707,86884,1,86938
706,86833,38,86976
708,87080,17,87097
709,87317,168,87485
710,87787,73,87860
711,87879,58,87937
712,88096,1,88097
713,88436,39,88475
714,88469,2,88477
715,88660,556,89216
716,88734,21,89237
717,88918,24,89261
719,89157,18,89279
718,89030,120,89399
720,89391,93,89492
721,89423,50,89542
722,89615,283,89898
723,89849,58,89956
724,90059,32,90091
725,90225,37,90262
726,90290,72,90362
727,90310,1,90363
728,90819,100,90919
729,90857,15,90934
730,90950,103,91053
731,91004,34,91087
732,91165,11,91176
733,91338,31,91369
734,91347,109,91478
735,91409,132,91610
736,91605,183,91793
737,91694,23,91816
738,91848,32,91880
739,91924,81,92005
740,92692,57,92749
741,92961,54,93015
742,92997,109,93124
743,93073,14,93138
745,93124,3,93141
744,93120,115,93256
746,93173,37,93293
747,93277,21,93314
748,93436,8,93444
749,93595,52,93647
750,93910,54,93964
751,93932,34,93998
752,94145,11,94156
753,94409,65,94474
754,94570,66,94636
755,94579,15,94651
756,95274,356,95630
759,95559,11,95641
758,95422,99,95740
761,95622,41,95781
760,95585,78,95859
762,95722,92,95951
764,95942,1,95952
763,95767,73,96025
757,95421,348,96373
765,96196,102,96475
766,96316,116,96591
768,96392,119,96710
767,96392,188,96898
769,96486,157,97055
771,96814,84,97139
770,96650,175,97314
772,97341,15,97356
773,97439,71,97510
774,97649,60,97709
775,97698,12,97721
776,98069,72,98141
777,98200,215,98415
778,98448,152,98600
779,98519,184,98784
780,98606,335,99119
782,99063,17,99136
781,98746,173,99309
784,99161,54,99363
783,99142,128,99491
789,99363,6,99497
786,99289,63,99560
785,99259,111,99671
790,99526,37,99708
787,99352,106,99814
791,99729,31,99845
788,99363,184,100029
792,99821,134,100163
793,99946,80,100243
796,100104,31,100274
795,99984,180,100454
794,99981,204,100658
797,100172,164,100822
798,100596,43,100865
799,100630,52,100917
804,100886,1,100918
803,100786,37,100955
802,100777,125,101080
800,100670,224,101304
801,100734,312,101616
807,101381,19,101635
806,101314,55,101690
805,101304,69,101759
809,101582,46,101805
808,101401,138,101943
810,101855,174,102117
811,102011,4,102121
812,102247,21,102268
813,102311,266,102577
814,102325,69,102646
815,102350,133,102779
816,102851,28,102879
817,102981,57,103038
818,103196,554,103750
821,103414,4,103754
819,103333,39,103793
820,103361,51,103844
822,103439,140,103984
824,103804,20,104004
823,103626,85,104089
825,104371,83,104454
826,104662,34,104696
827,104740,78,104818
828,104766,83,104901
829,104830,49,104950
830,105222,220,105442
833,105367,29,105471
834,105378,30,105501
832,105351,131,105632
836,105539,1,105633
831,105325,190,105823
837,105685,46,105869
835,105405,168,106037
840,105936,16,106053
841,105970,17,106070
839,105857,76,106146
838,105687,193,106339
844,106211,4,106343
843,106119,12,106355
842,106024,60,106415
845,106449,444,106893
846,106458,13,106906
847,106514,68,106974
850,106856,20,106994
849,106755,73,107067
848,106705,122,107189
851,107016,239,107428
854,107303,61,107489
853,107239,202,107691
855,107419,117,107808
852,107198,290,108098
856,107582,139,108237
858,107906,66,108303
857,107891,71,108374
859,108149,31,108405
860,108190,33,108438
861,108229,129,108567
862,108580,230,108810
863,108594,11,108821
864,108723,81,108902
865,108782,112,109014
867,108945,7,109021
866,108814,118,109139
868,109208,212,109420
870,109248,36,109456
869,109245,65,109521
871,109524,7,109531
872,109641,28,109669
873,109794,49,109843
874,109802,6,109849
875,109897,138,110035
876,110020,133,110168
877,110083,162,110330
880,110285,1,110331
879,110186,21,110352
881,110291,16,110368
882,110295,47,110415
878,110179,135,110550
883,110472,102,110652
886,110543,95,110747
885,110538,120,110867
889,110790,3,110870
888,110752,48,110918
890,110803,65,110983
887,110597,269,111252
884,110517,337,111589
894,111297,18,111607
892,111161,50,111657
893,111268,63,111720
896,111430,40,111760
895,111350,86,111846
899,111821,2,111848
898,111717,20,111868
897,111510,121,111989
891,111035,374,112363
901,112020,16,112379
900,111934,51,112430
903,112242,24,112454
904,112274,45,112499
902,112113,212,112711
905,112308,123,112834
906,112378,225,113059
907,112424,219,113278
908,113024,15,113293
909,113266,27,113320
910,113287,200,113520
911,113390,226,113746
912,113584,304,114050
913,113880,4,114054
914,113937,3,114057
915,114016,8,114065
916,114021,39,114104
917,114226,41,114267
918,114292,30,114322
919,114307,3,114325
920,114428,389,114817
922,114650,8,114825
921,114454,26,114851
924,114843,6,114857
923,114692,139,114996
925,114894,1,114997
926,114919,32,115029
927,114945,242,115271
929,115161,23,115294
931,115203,27,115321
930,115178,114,115435
928,115149,356,115791
932,115600,66,115857
934,115779,34,115891
935,115831,111,116002
936,115911,47,116049
933,115720,349,116398
937,116098,5,116403
938,116363,40,116443
939,116486,47,116533
940,116532,34,116567
941,116564,65,116632
942,116576,26,116658
943,116668,19,116687
944,116705,9,116714
945,116892,14,116906
946,117110,65,117175
947,117539,117,117656
948,117569,19,117675
949,118356,56,118412
950,118381,23,118435
951,118555,131,118686
952,118870,1,118871
953,119192,32,119224
954,119336,368,119704
955,119571,36,119740
957,119611,82,119822
959,119737,59,119881
960,119756,52,119933
956,119590,350,120283
961,119934,3,120286
963,120134,50,120336
962,120116,61,120397
958,119663,282,120679
964,120236,308,120987
965,120962,200,121187
966,121341,89,121430
967,121896,150,122046
968,121936,25,122071
969,121970,21,122092
973,122073,1,122093
971,122043,47,122140
974,122120,4,122144
972,122046,88,122232
970,121984,208,122440
977,122361,1,122441
975,122271,63,122504
978,122392,31,122535
979,122453,18,122553
976,122344,116,122669
980,122473,100,122769
981,122594,50,122819
982,122889,106,122995
983,122948,5,123000
984,122987,311,123311
989,123179,9,123320
987,123152,32,123352
988,123163,65,123417
986,123103,103,123520
990,123462,9,123529
985,123036,189,123718
991,123960,69,124029
993,124000,42,124071
992,123996,56,124127
994,124048,56,124183
995,124117,67,124250
996,124419,7,124426
997,124598,269,124867
1001,124763,2,124869
1000,124682,19,124888
998,124603,140,125028
1003,124808,66,125094
999,124618,138,125232
1002,124766,208,125440
1005,125322,55,125495
1004,125258,154,125649
1007,125547,22,125671
1006,125452,282,125953
1009,125857,18,125971
1008,125734,59,126030
1012,125925,21,126051
1010,125866,57,126108
1013,126046,14,126122
1011,125914,75,126197
1014,126082,102,126299
1015,126197,45,126344
1016,126666,48,126714
1017,126688,38,126752
1018,126702,335,127087
1019,126865,23,127110
1020,126886,60,127170
1023,127110,38,127208
1022,126988,129,127337
1024,127276,30,127367
1021,126954,246,127613
1025,127371,129,127742
1026,127759,24,127783
1027,127793,154,127947
1028,127913,190,128137
1031,128067,87,128224
1030,128001,243,128467
1032,128099,189,128656
1034,128508,6,128662
1033,128422,93,128755
1035,128564,107,128862
1029,127927,498,129360
1041,129188,1,129361
1036,128731,140,129501
1038,128909,116,129617
1042,129280,50,129667
1039,128979,104,129771
1037,128799,202,129973
1046,129917,18,129991
1040,129103,288,130279
1047,130005,23,130302
1045,129915,66,130368
1053,130312,10,130378
1051,130129,45,130423
1049,130037,98,130521
1050,130113,85,130606
1054,130328,73,130679
1044,129763,234,130913
1057,130765,3,130916
1043,129596,339,131255
1060,131032,11,131266
1052,130159,202,131468
1059,130980,74,131542
1062,131144,53,131595
1048,130022,233,131828
1055,130587,189,132017
1056,130653,199,132216
1063,131150,129,132345
1061,131085,252,132597
1069,132264,41,132638
1058,130906,295,132933
1066,131932,151,133084
1067,131947,183,133267
1071,132738,77,133344
1073,132850,67,133411
1070,132514,114,133525
1065,131752,272,133797
1075,133432,51,133848
1076,133557,34,133882
1064,131193,390,134272
1078,133967,13,134285
1077,133734,45,134330
1074,133212,101,134431
1082,134355,1,134432
1072,132742,167,134599
1068,132170,273,134872
1083,134380,26,134898
1084,134643,20,134918
1086,134788,15,134933
1088,134897,4,134937
1080,134128,137,135074
1087,134834,24,135098
1079,134032,168,135266
1085,134679,86,135352
1081,134248,325,135677
1092,135485,28,135705
1091,135400,51,135756
1090,135151,179,135935
1093,135659,122,136057
1094,135758,90,136147
1095,135978,73,136220
1097,136119,67,136287
1089,135097,767,137054
1102,136644,15,137069
1099,136347,47,137116
1100,136446,86,137202
1101,136474,118,137320
1096,136087,253,137573
1098,136265,427,138000
1108,137789,1,138001
1106,137564,17,138018
1103,137448,59,138077
1105,137503,122,138199
1112,138065,22,138221
1104,137470,131,138352
1113,138115,19,138371
1111,138005,54,138425
1109,137796,157,138582
1107,137765,181,138763
1117,138717,4,138767
1114,138219,93,138860
1116,138511,60,138920
1115,138324,161,139081
1118,138837,43,139124
1110,137961,263,139387
1119,139017,310,139697
1120,139552,32,139729
1121,139574,88,139817
1122,139659,63,139880
1123,139700,141,140021
1125,139857,32,140053
1126,139864,36,140089
1127,139867,46,140135
1124,139846,163,140298
1129,140015,77,140375
1131,140281,16,140391
1128,139979,249,140640
1134,140468,8,140648
1133,140458,47,140695
1132,140398,134,140829
1136,140678,10,140839
1135,140571,223,141062
1137,140956,2,141064
1130,140172,979,142043
1146,141774,4,142047
1140,141203,37,142084
1143,141291,39,142123
1139,141120,58,142181
1141,141231,71,142252
1138,141107,111,142363
1144,141426,133,142496
1148,142264,17,142513
1151,142462,3,142516
1142,141273,266,142782
1153,142510,8,142790
1152,142494,29,142819
1147,142159,85,142904
1149,142298,90,142994
1145,141506,308,143302
1155,142726,78,143380
1150,142427,196,143576
1157,143424,8,143584
1160,143437,12,143596
1158,143425,22,143618
1162,143603,1,143619
1161,143497,16,143635
1156,143052,139,143774
1154,142695,228,144002
1166,143814,4,144006
1163,143620,66,144072
1159,143426,116,144188
1167,144039,22,144210
1169,144127,10,144220
1168,144061,69,144289
1165,143796,310,144599
1170,144203,70,144669
1171,144333,49,144718
1164,143720,600,145318
1172,144703,17,145335
1173,144901,65,145400
1174,145055,87,145487
1175,145259,126,145613
1176,145305,205,145818
1177,145528,120,145938
1178,145592,160,146098
1179,145872,42,146140
1180,146026,189,146329
1181,146324,7,146336
1182,146457,224,146681
1184,146626,28,146709
1183,146582,80,146789
1186,146706,55,146844
1187,146788,3,146847
1185,146661,284,147131
1188,146890,77,147208
1189,147104,47,147255
1190,147373,138,147511
1191,147491,78,147589
1192,147632,43,147675
1193,147641,516,148191
1194,147814,35,148226
1195,147950,156,148382
1197,148204,44,148426
1198,148221,80,148506
1199,148458,14,148520
1196,148201,291,148811
1201,148780,89,148900
1200,148754,238,149138
1202,148887,39,149177
1203,149193,55,149248
1204,149292,20,149312
1205,149585,4,149589
1206,149680,42,149722
1207,149908,20,149928
1208,149929,191,150120
1209,150028,26,150146
1210,150067,28,150174
1211,150129,135,150309
1212,150475,63,150538
1213,150664,28,150692
1214,150687,83,150775
1215,150695,32,150807
1216,150813,17,150830
1217,150967,51,151018
1218,151112,18,151130
1219,151170,35,151205
1220,151663,217,151880
1221,151941,40,151981
1222,152073,4,152077
1223,152102,13,152115
1224,152112,95,152210
1225,152117,210,152420
1226,152265,32,152452
1227,152348,301,152753
1228,152599,55,152808
1230,152761,38,152846
1231,152783,30,152876
1229,152663,221,153097
1232,152836,97,153194
1233,152836,107,153301
1235,153116,25,153326
1234,153014,80,153406
1236,153484,40,153524
1237,153517,213,153737
1238,153535,37,153774
1239,153887,3,153890
1240,153996,1,153997
1241,154133,18,154151
1242,154216,71,154287
1243,154251,61,154348
1244,154353,69,154422
1245,154402,105,154527
1246,154698,317,155015
1248,154848,48,155063
1247,154718,184,155247
1250,155112,51,155298
1249,154941,179,155477
1252,155291,42,155519
1251,155282,47,155566
1253,155412,174,155740
1257,155720,3,155743
1254,155546,38,155781
1256,155690,45,155826
1255,155666,236,156062
1258,155919,24,156086
1259,155981,67,156153
1260,156034,70,156223
1261,156291,486,156777
1263,156382,4,156781
1262,156317,28,156809
1265,156708,16,156825
1264,156599,475,157300
1266,156825,78,157378
1268,157094,39,157417
1267,157049,60,157477
1269,157104,125,157602
1270,157575,106,157708
1271,157602,47,157755
1272,157931,265,158196
1273,157993,12,158208
1274,158029,12,158220
1275,158042,37,158257
1277,158135,28,158285
1276,158116,156,158441
1278,158165,305,158746
1280,158521,39,158785
1279,158414,146,158931
1285,158881,1,158932
1283,158806,33,158965
1282,158621,83,159048
1286,158911,23,159071
1281,158610,173,159244
1284,158874,83,159327
1287,159061,79,159406
1289,159323,18,159424
1288,159268,73,159497
1291,159347,62,159559
1290,159334,131,159690
1292,159725,25,159750
1293,159869,134,160003
1294,159869,12,160015
1295,159977,133,160148
1296,160047,187,160335
1297,160959,93,161052
1298,161058,79,161137
1299,161212,99,161311
1300,161451,148,161599
1301,161451,132,161731
1302,161559,141,161872
1307,161775,1,161873
1304,161704,36,161909
1306,161731,43,161952
1305,161724,83,162035
1308,161980,19,162054
1303,161568,209,162263
1311,162103,21,162284
1309,162029,157,162441
1310,162067,184,162625
1312,162222,154,162779
1313,162905,4,162909
1314,162963,13,162976
1315,163040,113,163153
1316,163072,47,163200
1317,163351,112,163463
1318,163352,166,163629
1320,163555,25,163654
1319,163508,97,163751
1321,163639,25,163776
1322,163794,5,163799
1323,163875,10,163885
1324,163923,6,163929
1325,164131,10,164141
1326,164250,5,164255
1327,164265,416,164681
1328,164451,125,164806
1330,164692,48,164854
1329,164612,399,165253
1332,164912,16,165269
1334,164998,13,165282
1335,165019,43,165325
1331,164884,116,165441
1338,165206,48,165489
1336,165065,91,165580
1337,165122,83,165663
1333,164953,163,165826
1339,165286,99,165925
1340,165430,187,166112
1341,165544,382,166494
1344,166229,1,166495
1346,166325,11,166506
1343,166213,45,166551
1342,165997,108,166659
1345,166275,184,166843
1351,166781,1,166844
1349,166685,28,166872
1347,166637,43,166915
1350,166710,60,166975
1348,166642,82,167057
1354,167018,3,167060
1352,166993,45,167105
1353,167001,291,167396
1355,167101,20,167416
1356,167573,19,167592
1357,167648,317,167965
1359,167916,22,167987
1358,167781,147,168134
1361,168073,11,168145
1360,167986,147,168292
1362,168092,198,168490
